Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,29,1136840914,5.363338947296143,0.06699802212194643,0.6757093064217706,0.22605320531797873,0.043404901148194355,0.4062511999555975,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,30,1761654661,4.625566482543945,0.07086632929250526,0.4364245056469133,0.10331430337044166,0.016643521060294333,0.31646668121617727,10.0,14.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,31,759719521,5.01444673538208,0.0764908914551963,0.5567802135574318,0.16709914151842753,0.02298698047598864,0.3666940915630155,13.0,11.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,32,1511148819,5.339345932006836,0.07413039196120748,0.5966345441411685,0.20935703385115878,0.03056841774686579,0.35670909254314387,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,33,1533092559,5.786208152770996,0.07768061413819578,0.675191700472498,0.20653351109710527,0.04877515785559064,0.41988303151980233,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,34,2007233909,5.089422941207886,0.08976403341079738,0.5955885079408931,0.12872933784357105,0.019708745196650012,0.447150424900672,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,35,2017903790,5.083425045013428,0.06154043475401938,0.5963022079007397,0.1780180883105939,0.024187317366962686,0.39409680222318305,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,36,1623720875,5.402325391769409,0.061922966532907645,0.6356008197901165,0.18527893744272284,0.027452717039233784,0.42286916530816,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,37,822005099,5.907171249389648,0.09114961207726834,0.7958890173368122,0.2146087844823474,0.028256795619214778,0.5530234372352498,19.0,5.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,38,1169621962,6.100109815597534,0.07627044537238226,0.9138077310932031,0.3179480016799425,0.04858290333819609,0.5472768260750646,22.0,2.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,39,1315541580,4.861494779586792,0.09057411193245814,0.4370993639577558,0.11683863764475534,0.01861411092700476,0.3016466153859958,10.0,14.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,40,1872156770,5.756217002868652,0.08667292733880512,0.7961635679836939,0.24142925443519403,0.042494577287662066,0.5122397362608379,19.0,5.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,41,1117348063,5.161401748657227,0.0625883177317118,0.5573891680331959,0.16540834375069338,0.027854045923696318,0.3641267783588063,13.0,11.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,42,1785843434,4.804511547088623,0.08982509925540998,0.47540435875313913,0.13566742281666735,0.022725156736113767,0.31701177920035806,11.0,13.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,43,1971002345,5.410323619842529,0.07073902567248662,0.6746795818288518,0.2606764145551382,0.033384228388553955,0.38061893888515963,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,44,1963233104,5.72622537612915,0.08449244269621067,0.7527175703639034,0.2587859203356187,0.03990584963792231,0.45402580039036244,18.0,6.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,45,45295357,5.00045108795166,0.07860848890830695,0.5552080635412368,0.1476845512245041,0.02372259174479761,0.38380092057193516,13.0,11.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,46,1818929957,5.324350595474243,0.07217036865760701,0.6351558701482712,0.17289327121631254,0.015753626289150398,0.4465089726428083,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,47,475318147,5.461308717727661,0.08220812549757202,0.7161734604245383,0.22253230708708027,0.05795233909199385,0.435688814245464,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,48,1035259748,5.468305826187134,0.09565505692878515,0.6754081226772505,0.20514960332900764,0.0343710367822544,0.43588748256598836,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,49,2088888902,5.365339040756226,0.07305579155679703,0.6349773168205514,0.18739871650547776,0.0366869387262377,0.41089166158883594,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,50,287070358,4.931472063064575,0.07385646552407901,0.5164592035479214,0.1646477607308904,0.04452650370144209,0.30728493911558896,12.0,12.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,51,1742754336,5.40732479095459,0.0835244396095913,0.633311423794997,0.1578211174102994,0.027615926641440323,0.4478743797432575,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,52,994158204,5.940159797668457,0.0825777096306881,0.7551469191858159,0.2594381313623018,0.030846357932701053,0.4648624298908133,18.0,6.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,53,1490049239,5.513293266296387,0.07116204477151725,0.7143343297953696,0.2395023112434568,0.030989741840907768,0.44384227671100496,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,54,999229484,4.699543714523315,0.06237837812560758,0.4366117042320195,0.1279057757119273,0.01928148464490918,0.289424443875183,10.0,14.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,55,28344971,5.3893303871154785,0.08264431836608896,0.6744674746792476,0.21609957551583608,0.02702736319366106,0.4313405359697507,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,56,1266539837,5.006448030471802,0.08372519190290532,0.5161204319498883,0.13341602756278578,0.015951032345014163,0.36675337204208835,12.0,12.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,57,96478470,5.60726261138916,0.08103156417720347,0.6744462272785663,0.19403253809006632,0.03098753401611015,0.44942615517238993,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,58,953383961,6.199079275131226,0.07214325930118838,0.7936417899622004,0.23079429976206278,0.03676006712914554,0.5260874230709923,19.0,5.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,59,183372402,5.162401437759399,0.07759953625890939,0.6369194768795626,0.1679840786973268,0.02846319438852605,0.44047220379370977,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,60,2047789755,6.412013530731201,0.08603719057955296,0.8733597133096049,0.27772467789555594,0.03607815680846533,0.5595568786055837,21.0,3.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,61,1057710077,4.761525630950928,0.09412797757237086,0.3969896758575425,0.11670609238098928,0.017063637911020755,0.26321994556553263,9.0,15.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,62,1213818894,5.645251035690308,0.07047007344893146,0.6340510647124776,0.18658236259697283,0.025048225666877384,0.42242047644862735,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,63,2087364271,4.999451160430908,0.09530997253776485,0.39588083280992264,0.09553504595445324,0.021527694791100335,0.278818092064369,9.0,15.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,64,2090181924,3.4819283485412598,0.07646543258495432,0.6767434331905947,0.22895688793668686,0.0420597833163523,0.4057267619375557,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,65,1745141102,2.7681539058685303,0.07193916143009517,0.6754271624744859,0.19100619812991962,0.029743097407464746,0.4546778669371013,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,66,1977169912,2.9130990505218506,0.08153761748742698,0.43630547692921395,0.13899016804721775,0.019039794757570068,0.2782755141244261,10.0,14.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,67,816827959,2.3792622089385986,0.06765083851091203,0.4765918891500038,0.1495657304892516,0.021523651963107862,0.3055025066976443,11.0,13.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,68,1937066756,3.0620529651641846,0.08681212665009928,0.5942373812198468,0.20830683647609835,0.028720268843344138,0.35721027590040433,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,69,1231138120,2.708159923553467,0.0948913345167388,0.6366041169508966,0.12407063605408405,0.026726352690927598,0.4858071282058849,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,70,135194935,3.0820467472076416,0.0593340186092113,0.6348636955818419,0.20166341653442507,0.029437193917258117,0.40376308513015857,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,71,213231019,2.7321584224700928,0.08644329301342343,0.636131775291396,0.20034702467181084,0.025856158161027723,0.4099285924585573,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,72,1803038838,3.153024673461914,0.08443873317243403,0.6764032355747976,0.22659014932949656,0.02426786361555526,0.42554522262974587,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,73,374020484,3.2999842166900635,0.07182619421334428,0.9137358438296295,0.24583477175452584,0.043655077220684166,0.6242459948544193,22.0,2.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,74,1243074298,3.1380293369293213,0.07405711382527637,0.7149889451962794,0.1947191087188707,0.037217816343326555,0.4830520201340822,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,75,1805121991,2.7031748294830322,0.08396782934788911,0.5950858992233194,0.19809710688971435,0.02558927311845002,0.37139951921515496,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,76,1067209504,2.7231571674346924,0.08719827010047052,0.5964778825037181,0.1973571619225744,0.024969090485331503,0.37415163009581226,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,77,1856696675,2.5962088108062744,0.08753509344156356,0.5157458055795592,0.15510498714100338,0.016494684231691387,0.3441461342068645,12.0,12.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,78,826341888,3.7500295639038086,0.06108461530298837,0.5160978762057808,0.1636378790199509,0.02588313253067983,0.3265768646551502,12.0,12.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,79,167529421,5.579483985900879,0.05815695735506734,0.6758161458154468,0.19439601020305747,0.028439764588664537,0.4529803710237249,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,80,806989554,3.06252384185791,0.07826882408679657,0.6346638679328749,0.14943013582153175,0.023469353929071415,0.4617643781822716,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,81,24805106,5.298232078552246,0.061228900221025215,0.6764369396078161,0.24276743438506643,0.03172870282136889,0.4019408024013809,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,82,1574482610,3.04689621925354,0.06345738323127817,0.5956589053258685,0.19754861266627752,0.03143635626370151,0.36667393639588947,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,83,613936327,5.376357316970825,0.09322558223481696,0.6369583257394746,0.20892117960775686,0.03148354152099256,0.39655360461072525,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,84,1943874087,3.8750200271606445,0.059617613627800055,0.6363228907255943,0.1956789404150686,0.02386795256002113,0.41677599775050467,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,85,2099617758,5.470108270645142,0.0995084847860039,0.714799815980345,0.21871192706909345,0.03443892993220362,0.4616489589790479,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,86,970557677,4.203155040740967,0.08108258141178938,0.5970597135854663,0.20263962392148624,0.026322745941853843,0.36809734372212616,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,87,729259244,5.4076087474823,0.09005190001120146,0.6350939146222223,0.1551746571674307,0.03528491391576931,0.4446343435390223,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,88,2079841931,3.4062726497650146,0.0819216191197739,0.7141902040223432,0.24620363172611107,0.050225523445677114,0.41776104885055526,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,89,1892879705,5.891986846923828,0.08403368576266597,0.7937379762720205,0.20020801149491896,0.03110580982393928,0.5624241549531623,19.0,5.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,90,2041820033,4.796910762786865,0.06395365898447104,0.9989497993403511,0.358522756656304,0.05290007951125003,0.5875269631727973,24.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,91,1401224298,4.751353979110718,0.08819945183443378,0.47695249218418895,0.11454548567303556,0.023856605987590443,0.338550400523563,11.0,13.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,92,1477953748,3.578153610229492,0.05802858180164552,0.6754150698194601,0.2408722617531702,0.04825076781975209,0.38629204024653774,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,93,1914896930,4.720101833343506,0.0832667673765133,0.47688787826180096,0.1379568482044853,0.01912435655202827,0.31980667350528746,11.0,13.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,94,341705672,3.953155755996704,0.0683216396261942,0.5166093025557669,0.13062168865479257,0.02479253856122181,0.36119507533975254,12.0,12.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,95,1750328427,5.5169837474823,0.09209688850663462,0.7562900370304446,0.25787703038060417,0.04141039488496433,0.4570026117648762,18.0,6.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,96,1241646603,4.625035285949707,0.0954427558509545,0.7151394171676831,0.21777359205509025,0.022440482511438514,0.4749253426011542,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,97,354554919,5.829486608505249,0.08286415313614816,0.7965781874916434,0.2601569475391326,0.03594343966035007,0.5004778002921607,19.0,5.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,98,1141212080,4.218782424926758,0.07198293697596216,0.4361619194398622,0.13166525953303637,0.015825311305949007,0.2886713486008768,10.0,14.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,99,2056698391,5.720110893249512,0.07116151607802505,0.7551402422781579,0.2154283525358571,0.03701156870852277,0.502700321033778,18.0,6.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,100,1629361386,4.046905994415283,0.09336338034005472,0.4761880369593125,0.10800791891952036,0.016006930704155986,0.3521731873356361,11.0,13.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,101,1298548678,6.063863277435303,0.08326207109030057,0.8755433339090604,0.28148148692372915,0.0422971398305231,0.5517647071548083,21.0,3.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,102,157333277,3.9531562328338623,0.09558390240114054,0.5556758361977742,0.18980469885172627,0.02885137190182002,0.33701976544422796,13.0,11.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,103,658548350,5.048231363296509,0.08045359285470426,0.5950303466968325,0.17635284005128835,0.05115375897256002,0.3675237476729841,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,104,784324956,4.281283617019653,0.06705095018901983,0.6348763845796305,0.1415442761392804,0.02607344178592118,0.467258666654429,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,105,1922562345,5.282607316970825,0.08490284099321453,0.5559032712254174,0.1766045517790191,0.028470720910206315,0.350827998536192,13.0,11.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,106,1171145861,4.375033855438232,0.09266806081554833,0.594674066562643,0.1412426956782843,0.02323254099724509,0.4301988298871136,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,107,733904680,5.579484462738037,0.08395633855643941,0.7558986694785236,0.1876853368652119,0.03696406913380604,0.5312492634795059,18.0,6.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,108,1826974045,5.876362085342407,0.0637196293121769,0.7965996091447345,0.26247579623867473,0.04947234786561649,0.4846514650404432,19.0,5.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,109,1546115641,4.859413146972656,0.0846977303413184,0.5959507185575675,0.2098575122132253,0.029030367914139342,0.35706283843020287,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,110,1873295335,5.67191743850708,0.07194114243545728,0.7153932766479965,0.2566121701292493,0.040123936922212,0.41865716959653526,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,111,1826990642,5.23573112487793,0.0702878975337945,0.7549335601486119,0.16224274710122072,0.027010219507499184,0.5656805935398921,18.0,6.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,112,1807427148,5.65629243850708,0.09028865652673679,0.7960103809336886,0.2189785246831264,0.02704251462223355,0.5499893416283286,19.0,5.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,113,1091247438,5.407607316970825,0.07429762343482435,0.915943186690058,0.20442793405633544,0.03690667438971585,0.6746085782440068,22.0,2.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,114,905953532,6.095113277435303,0.09512409947382369,0.833460122123688,0.15215696662845798,0.04483351287750567,0.6364696426177243,20.0,4.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,115,489692981,4.765661954879761,0.06749923660058212,0.5966330649545835,0.1559312764195177,0.0254954249748566,0.41520636356020924,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,116,1403110060,5.359414339065552,0.06578650781868788,0.5966407941738154,0.18461673710500587,0.02672847233983117,0.38529558472897824,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,117,855610522,5.141981601715088,0.09615204634734315,0.6355547010837524,0.15375665152658627,0.02905402544856112,0.45274402410860504,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,118,1719200974,5.688857555389404,0.07149313197693496,0.6759881574294522,0.16643858702535755,0.031033029969050763,0.4785165404350438,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,119,526781435,4.875038385391235,0.0935483429797986,0.4738017092121803,0.1397927190451223,0.03470196301349256,0.29930702715356544,11.0,13.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,120,59365084,5.578167915344238,0.06458140442111591,0.6728723971696631,0.19735022641852612,0.020869414106231526,0.45465275664490556,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,121,808970187,5.282606363296509,0.08143788941552364,0.7150568049136079,0.2671293026102222,0.032958634424846436,0.4149688678785391,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,122,724914122,5.328165292739868,0.09518461513447701,0.595189165802163,0.13910106391363683,0.023155101540828036,0.43293300034769805,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,123,253728702,5.188857316970825,0.06323232397354847,0.6755461747144345,0.22947031611832983,0.03231362320993608,0.41376223538616846,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,124,707605940,5.093788146972656,0.06811517052431124,0.47612973825900906,0.11706968666443847,0.021300062505428402,0.33775998908914223,11.0,13.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,125,1700259449,4.626352787017822,0.06672023598278476,0.476988198502139,0.16520361015719032,0.030534667935513075,0.28124992040943547,11.0,13.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,126,644013870,5.187539339065552,0.08409795871560707,0.47569213538851174,0.15241090150442407,0.02361880156196021,0.2996624323221274,11.0,13.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,127,999188731,5.407608509063721,0.09554965747295999,0.6745399893909465,0.19786429003253475,0.02835784073974239,0.44831785861866913,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,128,1267631924,5.109414339065552,0.06411591282243351,0.5572223251082783,0.12743767288647279,0.019079338741919537,0.41070531347988587,13.0,11.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,129,1354228198,4.766978740692139,0.0696609132483657,0.5159736087432585,0.15996056714369955,0.026277709233199106,0.3297353323663597,12.0,12.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,130,50080229,5.4857337474823,0.08651589590156775,0.6342777100003821,0.15167370256250162,0.040370672904963406,0.44223333453291724,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,131,1813701257,4.625035762786865,0.06235189322875779,0.5163062642333826,0.18429279891048123,0.024211790471725492,0.3078016748511758,12.0,12.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,132,2026478608,5.610734701156616,0.07325847960553662,0.7136334268777482,0.21359931031964677,0.04173568699635607,0.45829842956174544,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,133,236854643,4.593784809112549,0.07067234796265251,0.4768449729486226,0.15398754934973907,0.02694535840540973,0.29591206519347374,11.0,13.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,134,488627338,5.140665054321289,0.06517041459899545,0.5962484291918729,0.18098365240606543,0.023562060275056064,0.39170271651075156,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,135,790888940,5.016980409622192,0.08900334629532514,0.6343824847847964,0.21173988141274347,0.034833438075957665,0.38780916529609527,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,136,443023852,6.454492092132568,0.07617346865181317,0.9558643233292102,0.3161933987272173,0.07895220532474533,0.5607187192772475,23.0,1.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,137,1560640429,4.62503719329834,0.08065974397981929,0.5958868113566007,0.1377551121182964,0.023746853078006523,0.43438484616029777,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,138,713619456,5.282606840133667,0.09258612744354808,0.5559563314118041,0.17453516832470972,0.032197656837755745,0.3492235062493387,13.0,11.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,139,832802126,4.953163146972656,0.0748672219137889,0.6367301388353055,0.19468822207188188,0.024666264057780333,0.41737565270564325,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,140,1177559954,5.125039577484131,0.07283783206299742,0.5560043535545358,0.1750628515491339,0.04417091007838498,0.33677059192701686,13.0,11.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,141,828251148,5.235733270645142,0.06263398968237226,0.5949753539471292,0.18089499031155787,0.03829298590998654,0.37578737772558485,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,142,1821684118,5.000037431716919,0.07926584305983353,0.59408659034079,0.1251000144709055,0.030527104245249518,0.4384594716246351,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,143,1103522485,2.984398603439331,0.09330347481369959,0.6366773266674053,0.18424343540244398,0.025791685870104032,0.42664220539485725,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,144,1179664583,4.906288385391235,0.07536801067769976,0.6359022786295454,0.1560630194167595,0.023285232289469708,0.45655402692331626,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,145,172854300,2.8281490802764893,0.09396199963345317,0.6751429047264742,0.2002240646292447,0.025212311433154576,0.44970652866407484,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,146,2110358319,4.890662670135498,0.07593891754736522,0.675466372413811,0.23688802222986913,0.028402269187158526,0.41017608099678343,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,147,833045232,3.031273365020752,0.0771996500575162,0.5971373813069585,0.2022932167535258,0.0348225009179783,0.3600216636354544,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,148,69305102,4.718787908554077,0.07879433220062335,0.7147959682395524,0.23894997995523945,0.036835953307178954,0.439010034977134,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,149,2099058792,2.9441730976104736,0.07236252668390768,0.5955702899781148,0.17229913362612823,0.0300252885493211,0.3932458678026655,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,150,803582769,4.703162908554077,0.07593216488232589,0.795992742969076,0.2644949032686526,0.028900106767434104,0.5025977329329893,19.0,5.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,151,1653446499,2.8035454750061035,0.07666565707419526,0.5964333538385617,0.20975432739693584,0.06170784351925655,0.32497118292236926,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,152,1902408805,5.21878981590271,0.08429913314732612,0.9936650066178144,0.3125675244333167,0.058548804957361575,0.6225486772271359,24.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,153,351733400,2.7942779064178467,0.07285086228069962,0.5559828634518212,0.17419453108044602,0.03226316411091109,0.34952516826046415,13.0,11.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,154,1259589446,4.7031590938568115,0.07189853955009705,0.7960204253597564,0.21434972519154294,0.0424299601363499,0.5392407400318635,19.0,5.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,155,1654642800,2.9466800689697266,0.06333645515632448,0.5550366595486783,0.17720425762868508,0.026528664556327634,0.35130373736366544,13.0,11.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,156,2087744588,4.2656590938568115,0.08284369239320419,0.5158894939909495,0.16830906640230342,0.035398938865242015,0.312181488723404,12.0,12.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,157,1937964776,2.928546905517578,0.09749315008918887,0.5965238879411491,0.15565843007495964,0.024772391191673782,0.4160930666745158,14.0,10.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,158,478818552,3.968780994415283,0.07468769419966823,0.516259221381691,0.16906130126806737,0.023661898804281618,0.3235360213093421,12.0,12.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,159,1339482193,2.6250205039978027,0.08681813047742881,0.5161542264375703,0.17088217152226792,0.02615519144083434,0.31911686347446794,12.0,12.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1.0,0,625657653,5.146188020706177,0.07541982922730127,0.5945363400324299,0.17332163023334554,0.0368620079609827,0.3843527018381018,14.0,10.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1.0,1,1698271443,5.6406683921813965,0.08569877964721863,0.7557379219129223,0.24521226230669277,0.04078780717229275,0.4697378524339369,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1.0,2,537762751,5.021186828613281,0.08197777589528345,0.5160882044962223,0.143328938626102,0.032423701849229325,0.340335564020891,12.0,12.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1.0,3,574269003,5.234415531158447,0.07018909860196372,0.6364078116899361,0.19232003924977,0.028961665398378522,0.41512610704178754,15.0,9.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1.0,4,1375843275,5.458690404891968,0.08760448482095053,0.6754709689713705,0.17967098718647276,0.03822151083767661,0.45757847094722115,16.0,8.0
