Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Proportion of cases treated with CIP, TET, or CRO (average incidence after epidemic warm-up)",Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,27,1170374427,6.566285610198975,0.06519320362492138,0.6347957113668882,15.0,9.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,28,1493653684,7.110836982727051,0.06448785819969183,0.7963259049586594,19.0,5.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,29,1466704085,7.0037901401519775,0.06301296877884442,0.7567049139057164,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,30,258864802,7.360848665237427,0.06749085719292909,0.9940307041248245,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,31,1650233440,7.128782272338867,0.05916200851251921,0.7134175840055812,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,32,1950053854,6.6264567375183105,0.06891898833366737,0.5969242699699451,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,33,231562851,7.566295862197876,0.061003582194888877,0.9999870758022191,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,34,511233635,6.360828399658203,0.059288924383696866,0.5958312934189983,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,35,699550030,7.003790855407715,0.0545481752784488,0.7546330252859381,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,36,864944866,8.57960319519043,0.06406324518895615,0.9916058173722824,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,37,2087744588,6.519408226013184,0.0725480265339597,0.5951171668481635,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,38,668178838,6.595205783843994,0.07708908436854035,0.7148633050818485,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,39,1978367492,7.831923723220825,0.061422475024816556,0.8747431605338414,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,40,9155489,6.798332929611206,0.07010288167318016,0.7144998027930762,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,41,1104341091,6.3162841796875,0.05927138262897592,0.5554545092958434,13.0,11.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,42,591449774,6.985835790634155,0.05539077830769394,0.7140278762491211,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,43,511055152,6.035030364990234,0.06539519449553859,0.5550413084896678,13.0,11.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,44,1509200690,8.079599142074585,0.05816736297974155,0.9553150017558377,23.0,1.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,45,236539590,8.425679683685303,0.07629474753502655,0.9958136806030218,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,46,1265300326,7.985847473144531,0.05749261483733254,0.9966081993252203,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,47,1493969396,7.831923723220825,0.06662287577307564,0.8348508278474503,20.0,4.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,48,1490049239,7.126465082168579,0.06635917069916125,0.7150489906573542,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,49,1031018765,7.5975446701049805,0.07487249153300268,0.7549365373585617,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,50,1011506854,7.31396484375,0.06631516444517346,0.8771749440694421,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,51,1712498177,7.800673723220825,0.06984650069733822,0.8356711549386168,20.0,4.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,52,1640771411,8.157723665237427,0.0755975718700669,0.9538111158776609,23.0,1.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,53,1226839433,5.956902980804443,0.07746684280098456,0.4358207179058885,10.0,14.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,54,322196933,8.142098426818848,0.05550693172761607,0.916386295020129,22.0,2.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,55,1299191502,8.535056114196777,0.07365124126987345,0.9973547012731052,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,56,2130447669,6.392080068588257,0.06672382638917741,0.5556992207424464,13.0,11.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,57,30578059,8.019426107406616,0.07577563104685339,0.8753639212952515,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,58,1373593898,6.548332452774048,0.061183675075613314,0.6753483334185856,16.0,8.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,59,289568835,6.988165616989136,0.06286872847032064,0.6761254561257282,16.0,8.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,60,1041880507,7.079587459564209,0.05845507315900333,0.8363961947253522,20.0,4.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,61,1776145500,6.0506556034088135,0.05519530399898648,0.5167710074979215,12.0,12.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,62,313735750,6.813959836959839,0.06487787353918589,0.7569110246310852,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,63,424076738,7.9881751537323,0.05808146800026402,0.9991670083090267,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,64,706973201,6.453191518783569,0.05910865811306801,0.5550970351743484,13.0,11.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,65,391356322,6.326465368270874,0.05892070631952609,0.6370104555547403,15.0,9.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,66,1592087331,8.251516342163086,0.06350096969441901,0.9555938710377291,23.0,1.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,67,1527510874,5.974277496337891,0.07192400861942602,0.5171022135368615,12.0,12.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,68,441846862,7.360880374908447,0.0599197625783831,0.7535360718686358,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,69,1181023661,6.84262228012085,0.07108007897123722,0.7562138971059494,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,70,392437986,7.407757520675659,0.0593676178718737,0.755746880734935,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,71,442463148,7.795755386352539,0.0568708375666974,0.8346989131441043,20.0,4.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,72,1235262303,8.017138004302979,0.06274274509761604,0.7160866635672398,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,73,2089075418,8.000646829605103,0.06119893187031148,0.8742397993506811,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,74,1181940678,7.4702582359313965,0.06830624969536864,0.7556774760086361,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,75,18479805,8.183972358703613,0.06156391256775092,0.9989270384188715,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,76,36293875,6.704624891281128,0.05094108829875688,0.5956165228635384,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,77,1646873834,8.48326301574707,0.059460141629521866,0.9546536262727081,23.0,1.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,78,1756250673,7.689008951187134,0.08039808926591213,0.9998446880903097,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,79,2127537053,6.186364412307739,0.07832384430284971,0.5164251278133837,12.0,12.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,80,1527938215,7.2827558517456055,0.0571654750297617,0.7552780642089304,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,81,1987036835,7.623879909515381,0.06354032340363204,0.675831875919272,16.0,8.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,82,742635166,5.657739162445068,0.05793195941467043,0.39617255036578364,9.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,83,428387606,7.1845011711120605,0.05925468766254499,0.7945854201220918,19.0,5.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,84,1057701318,7.407757043838501,0.06465034256301125,0.7550264782748592,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,85,620684410,6.9051220417022705,0.07381156313835441,0.6749035526863066,16.0,8.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,86,169862576,7.235880613327026,0.05881220770003736,0.7537332070868257,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,87,636653741,7.686379671096802,0.0774700659140359,0.9164867047246557,22.0,2.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,88,1037358284,7.997869491577148,0.061924755672626695,0.9944591791274345,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,89,1365877958,6.6850152015686035,0.06868674369593436,0.7555460952752564,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,90,1847268245,5.876491546630859,0.06937313803930044,0.5176052193648121,12.0,12.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,91,1787134341,6.573860168457031,0.06480522227413267,0.6753448236575434,16.0,8.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,92,518286560,7.43337345123291,0.08009171080786165,0.8365702503547398,20.0,4.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,93,647752748,6.405752897262573,0.06599561525116768,0.5959950759268723,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,94,2044735716,6.1889941692352295,0.06264517448132007,0.5561743480703165,13.0,11.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,95,1417899697,7.264500856399536,0.0554169504197051,0.7540644871067278,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,96,96328185,6.983212232589722,0.06905992648344267,0.8353901682900738,20.0,4.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,97,846962187,8.310818433761597,0.05470334365168052,0.8340582075897772,20.0,4.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,98,971748365,8.03262972831726,0.07021167018195508,0.8356460316172729,20.0,4.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,99,993246198,7.963001251220703,0.05336887003037231,0.9955088571997718,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,100,1709232599,7.579160213470459,0.07114934980566184,0.999772349277812,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,101,1145660267,8.107965230941772,0.0654324770406442,0.9930299593348273,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,102,2080398871,7.125669956207275,0.07233852524074195,0.7565120389246074,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,103,921555830,6.777719974517822,0.07658735334304916,0.796515079493649,19.0,5.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,104,1696311714,6.511597394943237,0.07762043131229227,0.6350705034276242,15.0,9.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,105,1847092057,7.5167927742004395,0.058000340071979156,0.9151033644442377,22.0,2.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,106,1449189605,6.48797607421875,0.07192404890720304,0.5956090990784474,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,107,1195091225,6.194888114929199,0.06688233864790263,0.5554278136182991,13.0,11.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,108,1483988216,8.11384654045105,0.06214368951707763,0.8732846074058155,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,109,45140219,6.570801734924316,0.07499251007086474,0.5955280453358393,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,110,1251823149,7.815307140350342,0.05479682605721144,0.9139641431095936,22.0,2.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,111,501616922,7.60519003868103,0.05682833767314211,0.8329882683418272,20.0,4.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,112,618662601,7.945637464523315,0.06229401615741239,0.9996190466985514,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,113,1318768269,8.599871397018433,0.05752774703736455,0.9959857448830389,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,114,539278167,7.632104396820068,0.06613078743359485,0.9548650783372483,23.0,1.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,115,1546661699,7.05254340171814,0.06678905517788762,0.6357508791892136,15.0,9.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,116,869525086,6.622784614562988,0.057502248381780224,0.39714418762251613,9.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,117,1127389417,7.764986038208008,0.06192579531039485,0.8762349463550234,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,118,208660370,7.314783096313477,0.058352819906880564,0.8764893194011097,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,119,1945037326,6.666727066040039,0.071492175448233,0.7148468243703968,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,120,420514926,6.714818000793457,0.06831636564565097,0.5954445061398195,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,121,1988717831,7.394167423248291,0.07896436956065528,0.6340654262502121,15.0,9.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,122,1265045594,8.21516489982605,0.061537942003226966,0.8740639796382438,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,123,557528785,6.59695029258728,0.06585149436712151,0.7565676697179586,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,124,61738016,7.612083673477173,0.06334266091261308,0.8732284661637244,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,125,1304696688,6.9187798500061035,0.061687980757695764,0.7945292311831308,19.0,5.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,126,1196383116,7.044178247451782,0.061921716172970535,0.6357124426039678,15.0,9.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,127,2119065329,6.3616743087768555,0.0736518549733552,0.595870505786053,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,128,11993418,5.840260744094849,0.054392998789855845,0.5547866232115733,13.0,11.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,129,1598551130,3.6875381469726562,0.07903584586975647,0.7133746152231355,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,130,899771096,5.591175079345703,0.06358733229987991,0.7155300953206911,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,131,1505973153,3.906291961669922,0.0789302041626193,0.6758213336355874,16.0,8.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,132,491601191,6.2809412479400635,0.06736424278622198,0.8746469120247995,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,133,1928384915,3.906290292739868,0.0567228426939342,0.7161069627976296,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,134,1799331687,4.784752368927002,0.07736579962097836,0.3962084166535205,9.0,15.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,135,15524053,4.656298398971558,0.05366815065973932,0.9971882716303897,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,136,751489193,5.191784620285034,0.06813437340546284,0.6758491378224634,16.0,8.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,137,156987350,3.6875391006469727,0.06328297253290872,0.6770507493188163,16.0,8.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,138,627893408,5.394911527633667,0.0581127126102001,0.795883029753414,19.0,5.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,139,1207594076,3.2031595706939697,0.05517078114582394,0.5171886007744331,12.0,12.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,140,1408238763,5.582413196563721,0.06599487280501766,0.9161624549467384,22.0,2.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,141,856879794,4.328171253204346,0.06140688941106322,0.7544094588823951,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,142,1813805924,5.004282236099243,0.0629019989787049,0.6763559987155601,16.0,8.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,143,368909202,3.812539577484131,0.06301086252033004,0.5958552566444291,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,144,1497107255,5.535537004470825,0.06834877056632564,0.7150353536315796,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,145,1859839831,4.156294584274292,0.05751487365375424,0.7544987851879881,18.0,6.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,146,888645632,5.0824079513549805,0.06201352259187374,0.5970764916349809,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,147,87373479,3.5469117164611816,0.06431559399089144,0.47506982543568044,11.0,13.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,148,569170968,5.410536050796509,0.05505878723655979,0.8767500505036174,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,149,1724266722,3.781290054321289,0.07761648149996006,0.8755950785697353,21.0,3.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,150,605342979,4.34802508354187,0.055646717359239914,0.5953651245047374,14.0,10.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,151,1613654456,4.203168153762817,0.06226646011986694,0.9990064066471714,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,152,1460959226,5.410536050796509,0.056803337439569244,0.9538780260931452,23.0,1.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,153,1679190915,3.9531822204589844,0.07265249193938676,0.713871245943208,17.0,7.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,154,1341721941,5.098033666610718,0.06149198516042898,0.9548716036101055,23.0,1.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,155,192331256,3.8594164848327637,0.06685874152135637,0.9974419103691713,24.0,0.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,156,1228175278,5.074524402618408,0.06311080044759718,0.7934749187945908,19.0,5.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,157,28791503,3.2812838554382324,0.05278691021347306,0.4758305865958381,11.0,13.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,158,1457430367,5.236895561218262,0.07903821281125363,0.8341672396567184,20.0,4.0
"(p=0.500, q=0.975, c=0.500)",0.5,0.975,0.5,159,2132410421,3.8906843662261963,0.06731866776661893,0.8775045172669114,21.0,3.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,0,1086712531,7.519130706787109,0.06684131321457745,0.9977822336481884,24.0,0.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,1,1984980876,7.515701770782471,0.07187273552125692,0.9981761168014779,24.0,0.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,2,1953654075,6.909748792648315,0.06410576318068535,0.7936538914845298,19.0,5.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,3,261253038,5.734434366226196,0.07188441292885125,0.4766037087774733,11.0,13.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,4,540090028,6.5816192626953125,0.07455006376799708,0.7541349579409325,18.0,6.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,5,869095512,6.953197002410889,0.05610354907964735,0.8756277001312816,21.0,3.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,6,2028400409,7.019124507904053,0.06481524241945934,0.9146568357034438,22.0,2.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,7,769024199,6.046937942504883,0.06496818003024821,0.5958746409870288,14.0,10.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,8,745834900,5.800362825393677,0.06126993332193045,0.5967762188598527,14.0,10.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,9,1062619740,6.328190326690674,0.06060901665629797,0.7151434272411015,17.0,7.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,10,1859915496,6.878498554229736,0.06462387316084964,0.8346426222864436,20.0,4.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,11,1375364205,6.953197717666626,0.054848701417079336,0.8734683989694367,21.0,3.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,12,1663365764,5.925362825393677,0.06154345058179146,0.5545526818538581,13.0,11.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,13,1069973281,6.968822479248047,0.06217014643347958,0.8741127407312216,21.0,3.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,14,2032764502,6.6597490310668945,0.0649186246256519,0.9999710593450201,24.0,0.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,15,1738183207,7.125070810317993,0.05367423986946759,0.9976966304972771,24.0,0.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,16,1708487345,6.347243309020996,0.06325349195206688,0.6756944865348963,16.0,8.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,17,2050502706,6.875074148178101,0.05491679207435855,0.8750875643346143,21.0,3.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,18,33973174,5.644110918045044,0.05483421471242044,0.5144165652752865,12.0,12.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,19,434685913,6.92194676399231,0.05366659908871927,0.9992723863846247,24.0,0.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,20,1812608689,7.01912522315979,0.053931174666356066,0.834271541532727,20.0,4.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,21,2084052603,7.046947717666626,0.06191990897840089,0.9152348789633975,22.0,2.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,22,599999703,6.206616401672363,0.0736911300275007,0.7569232812866737,18.0,6.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,23,1398208754,6.687569618225098,0.06057949073086197,0.7553117262570167,18.0,6.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,24,98400669,7.659756422042847,0.06247082562424922,0.9969251171402773,24.0,0.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,25,1455834841,6.796946048736572,0.06520582126744343,0.7543864173908045,18.0,6.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,26,1785736058,5.7847371101379395,0.07040545438947023,0.5159986369347148,12.0,12.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,27,1170374427,6.2500646114349365,0.06187640026998564,0.6361869142826383,15.0,9.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,28,1493653684,6.581623077392578,0.06152185057868353,0.7958730991045183,19.0,5.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,29,1466704085,6.406313180923462,0.060851564151304195,0.7563393549487556,18.0,6.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,30,258864802,6.628495216369629,0.06472385247825216,0.9999625286257375,24.0,0.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,31,1650233440,6.046936511993408,0.0560665634628149,0.6360747337038235,15.0,9.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,32,1950053854,6.159741640090942,0.06584358789116372,0.5959268272846727,14.0,10.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,33,231562851,7.109448671340942,0.05893529980850716,0.9999972560520467,24.0,0.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,34,511233635,5.9097394943237305,0.05858602214957073,0.5958712801901993,14.0,10.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,35,699550030,6.796945333480835,0.053063523212863874,0.7948532611242064,19.0,5.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,36,864944866,7.050375938415527,0.06165682469882368,0.875509813811231,21.0,3.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,37,2087744588,5.953188419342041,0.07107192133869654,0.5952426317430399,14.0,10.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,38,668178838,6.237866640090942,0.07053985009709533,0.7160814569777206,17.0,7.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,39,1978367492,7.046948432922363,0.05989849494942372,0.873414819975957,21.0,3.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,40,9155489,6.722246408462524,0.06688021490651348,0.7149144958093767,17.0,7.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,41,1104341091,6.546943426132202,0.057326166521750564,0.5559621563608772,13.0,11.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,42,591449774,6.487872362136841,0.053336611031764576,0.7140346918796621,17.0,7.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,43,511055152,5.640679836273193,0.06293534513225633,0.5162924180560808,12.0,12.0
"(p=0.500, q=1.000, c=0.500)",0.5,1.0,0.5,44,1509200690,7.253503084182739,0.055798202841403376,0.9949720520817624,24.0,0.0
