Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,0,625657653,4.612552642822266,0.13940022001443597,0.6710315704263917,0.19117969552980882,0.7072386433123319,0.7381580643072233,0.0,0.0,0.7381580643072233,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1,1698271443,4.6563475131988525,0.11978111218297388,0.7682569728812705,0.19283074396251518,0.789275833485759,0.8182906313265687,0.0,0.0,0.8182906313265687,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,2,574269003,4.415552854537964,0.11314362441948728,0.6991615091007685,0.13532123013507094,0.7558265291868009,0.7876319058356621,0.0,0.0,0.7876319058356621,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,3,1306270088,4.547170877456665,0.10614990830034322,0.6430221097848212,0.12983846770079194,0.7541119043357365,0.7865909983510003,0.0,0.0,0.7865909983510003,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,4,1238154541,4.56270694732666,0.10151261250226842,0.6820533977647711,0.21543176152815982,0.8174658552819932,0.8451442237130248,0.0,0.0,0.8451442237130248,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,5,32646995,4.547081470489502,0.12170696421298174,0.8037995604774706,0.16528972262720337,0.7708096463202554,0.7986280734796145,0.0,0.0,0.7986280734796145,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,6,1220271111,4.5313560962677,0.14395654877072647,0.5717067943196257,0.13775483700752816,0.6982693146989213,0.7262961278512647,0.0,0.0,0.7262961278512647,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,7,963240097,4.671886682510376,0.11414455167547505,0.751061232877582,0.17261976555210293,0.7439418562058957,0.7724502712812786,0.0,0.0,0.7724502712812786,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,8,1521599456,4.454310178756714,0.1560118438870223,0.8283566889967813,0.2972044220094393,0.6784904388503813,0.7130582301313462,0.0,0.0,0.7130582301313462,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,9,937759813,4.43751072883606,0.1278534776714888,0.8130462841308398,0.14532026395821676,0.7477410744939946,0.7773723923758401,0.0,0.0,0.7773723923758401,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,10,865822978,4.437514066696167,0.14802598244978166,0.8837402848444131,0.1752659021194162,0.6806454340576703,0.7129677957057245,0.0,0.0,0.7129677957057245,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,11,227302066,4.390637159347534,0.08705859145149457,0.6232808605264626,0.1810769404093757,0.8116486201219214,0.8375143885274733,0.0,0.0,0.8375143885274733,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,12,947449799,4.5000529289245605,0.10097666125647425,0.7247073327593452,0.13299148966972113,0.7404178156263803,0.7751177870664908,0.0,0.0,0.7751177870664908,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,13,1782950357,4.484431028366089,0.10756947258443753,0.8119156901254412,0.16045176871245556,0.7526938577247525,0.7801089805101467,0.0,0.0,0.7801089805101467,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,14,1437994672,4.421998500823975,0.1311095768980949,0.7380571049637803,0.14286989506280878,0.6585882504585102,0.6912113200032186,0.0,0.0,0.6912113200032186,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,15,1562885644,4.375127077102661,0.08493856761706009,0.5942215610272996,0.17043378039038895,0.7746007519262109,0.8048219349904129,0.0,0.0,0.8048219349904129,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,0,625657653,7.140899419784546,0.11486141040174325,0.5292667591822368,0.14160986991439403,0.7862575845323032,0.8166851866420466,0.21927709157905265,0.0384851206435849,0.5589229744194092,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,1,1698271443,6.982891798019409,0.09050616629629488,0.6871453609371768,0.14341872014945717,0.9323228430369983,0.9489643268711181,0.290940710160732,0.03722804036586124,0.6207955763445249,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,2,574269003,7.187573194503784,0.09535196734215122,0.5644013058706504,0.11106156943327093,0.8296515568377565,0.8594144122853513,0.24093818784085186,0.02861204327278199,0.5898641811717171,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,3,1306270088,6.946392059326172,0.08657375801686296,0.5321057623435099,0.11134894647844085,0.8395526092604833,0.8693108256416202,0.22735171496656728,0.02957321538010466,0.6123858952949484,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,4,1238154541,6.969161510467529,0.09425217666406055,0.6186098022016546,0.17889744063912943,0.8723894333306603,0.8969936805202261,0.2508967335777155,0.046481022811382965,0.5996159241311276,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,5,32646995,6.89676570892334,0.0861994467121705,0.7091829594806188,0.1706806175161638,0.9081234171963062,0.9278152892229428,0.29605277113406964,0.04431373701571307,0.5874487810731599,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,6,1220271111,7.001091957092285,0.11046428927543732,0.4236288968030078,0.09849350941566223,0.8163942052996809,0.8426437538689416,0.1754590961173891,0.02579820399253349,0.6413864537590191,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,7,963240097,7.154479265213013,0.07906089626775487,0.6264183709265417,0.11050790148162887,0.9149581030755701,0.9352559106352387,0.2683975089029404,0.02807327032899108,0.6387851314033075,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,8,1521599456,7.106210231781006,0.11231508638760547,0.6320980058955464,0.14285439890749704,0.8073239841269348,0.8416817078539043,0.26948445690972744,0.03781301314583127,0.5343842377983455,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,9,937759813,6.990407705307007,0.08873607926907902,0.6981988577545296,0.14844291034295679,0.8755680994801939,0.8996697345961406,0.29709213034751086,0.038312724877045665,0.5642648793715839,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,10,865822978,6.906235456466675,0.10109016274678602,0.7458937612428937,0.1485597191394757,0.8205944415989848,0.8521050651877472,0.32278074394585504,0.03843061641294748,0.490893704828945,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,11,227302066,6.921860933303833,0.07034534755654984,0.49619199602306885,0.11335820279758556,0.922754898459551,0.9398428139599107,0.20444063573324509,0.02882833301315536,0.7065738452135102,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,12,947449799,7.0312583446502686,0.07690602268770029,0.594316223596374,0.1144803025647604,0.8402261540331172,0.8721895380784386,0.25675265727181307,0.029425911026603302,0.5860109697800222,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,13,1782950357,6.984410285949707,0.06657281053467817,0.7166462743651462,0.18291241416185502,0.9709222078079796,0.9802724926795611,0.29262598337143175,0.046649447669295324,0.6409970616388341,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,14,1437994672,6.968787908554077,0.09165101156680146,0.5708493795712234,0.11571395601083452,0.7673601087593157,0.8022241670913397,0.24634900018344538,0.030217766171125163,0.525657400736769,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=0.500)",0.98,0.98,1.0,0.95,0.5,15,1562885644,6.812797546386719,0.06903908907037254,0.4814982458773347,0.1346232075552565,0.8646616190308712,0.8909772745475364,0.19839805001963376,0.03896633739276014,0.6536128871351424,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,0,625657653,7.110805511474609,0.11684949572291276,0.5261967222414663,0.14509611589268961,0.7728819704965005,0.803875143191917,0.2190304580141566,0.03941045588316129,0.5454342292945991,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,1,1698271443,7.094073057174683,0.09146363125114343,0.6806008787363126,0.1427479661046642,0.9128677451849271,0.9337123086829405,0.2915952696526911,0.03713265693971893,0.6049843820905305,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,2,574269003,6.878765106201172,0.09521365076553613,0.5627263377801908,0.11278644439537555,0.8191010257915922,0.8494721752923065,0.24223067683704191,0.029046105141001033,0.5781953933142634,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,3,1306270088,7.073590278625488,0.08618415363024345,0.5311814116649949,0.11513293462595922,0.8302190563305176,0.8602638458926586,0.2283412910672135,0.030726637394101163,0.601195917431344,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,4,1238154541,6.890947580337524,0.08927628512163402,0.6355983538251482,0.1873690916688152,0.8885918218615164,0.9114397599388405,0.2588192879119402,0.04852985579245188,0.6040906162344484,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,5,32646995,6.937777519226074,0.08219496570449271,0.7242464020089835,0.18165075658329652,0.9200931316503016,0.9380658819936997,0.3027781560507735,0.04699693336171135,0.5882907925812149,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,6,1220271111,6.9843056201934814,0.12185624055485475,0.4107595898396599,0.10053238469409034,0.7702800535641504,0.7985125198686521,0.17075380298359974,0.02634972609769656,0.6014089907873558,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,7,963240097,7.0780534744262695,0.07994885466889995,0.6176834096448239,0.11242373237070252,0.8937521971097868,0.917394628822016,0.26733913746184723,0.028824846177091988,0.6212306451830767,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,8,1521599456,6.968724727630615,0.10185219241945907,0.6563588799806247,0.15174957821412283,0.8299012159040968,0.8633365999396904,0.28126084035891596,0.04024187935213845,0.5418338802286362,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,9,937759813,6.968693971633911,0.07853829038458458,0.7311611258286298,0.16184473091627308,0.9105239999869599,0.9311465506029514,0.3112263965024871,0.04159886897716742,0.5783212851232966,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,10,865822978,6.905707597732544,0.1055160482756904,0.7275276150618548,0.14854652541175878,0.800987568055661,0.8328112945652808,0.31716938826906493,0.03842252421977846,0.47721938207643694,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,11,227302066,6.784822702407837,0.06874366087992682,0.5034837397868174,0.1193983542957057,0.9158523276031818,0.9339765528262872,0.2086506646286723,0.030430069333862438,0.6948958188637523,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,12,947449799,7.034696102142334,0.07679087735153352,0.5921192963612445,0.11605076198649918,0.8305335171343028,0.8632549452147562,0.2578822637162041,0.029807583722283634,0.5755650977762684,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,13,1782950357,6.922321796417236,0.06535013837232706,0.7247651666005512,0.19320317340992113,0.9671196196691352,0.9773467059953731,0.29712144534316387,0.049234615689909784,0.6309906449622996,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,14,1437994672,7.041377067565918,0.09124845031435798,0.5679172638488751,0.11738507771206297,0.7624429856272722,0.7964470928650224,0.24676878372371686,0.0306462715898658,0.5190320375514397,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=0.500)",0.98,0.98,1.0,0.975,0.5,15,1562885644,7.054171562194824,0.06787560401087826,0.481558092374494,0.13633812887676292,0.8587646437592391,0.8851450991580856,0.20010052159847144,0.03954789732918022,0.6454966802304337,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,0,625657653,6.904208660125732,0.1126216199902777,0.5344884998765117,0.14965315901390636,0.775521151692856,0.8067725074379886,0.223939213312968,0.04055386293142613,0.5422794311935945,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,1,1698271443,6.879582405090332,0.09028004682303167,0.6805616003170494,0.149270363961008,0.9074389069173131,0.9282381754626057,0.2929836094243025,0.038832916286963115,0.5964216497513405,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,2,574269003,6.823955535888672,0.09122245134297512,0.5722314440243086,0.1179998476320141,0.8234508861012741,0.8536685871793647,0.24764117854450762,0.030410721699570233,0.5756166869352867,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,3,1306270088,6.993156909942627,0.08570669455156377,0.532021341293698,0.11687634032160363,0.8211108955470344,0.8521534332172664,0.23060992666327867,0.031097941312215646,0.5904455652417724,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,4,1238154541,6.767369270324707,0.08737703873687747,0.644053449965213,0.19423152241038621,0.8893361698276453,0.9122611640341313,0.26368299691021,0.05022653156038082,0.5983516355635407,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,5,32646995,6.8907530307769775,0.07832000413525224,0.739231528909658,0.18987734143828977,0.9313565230689406,0.9472782508020998,0.3102862653815015,0.04897703762991935,0.5880149477906792,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,6,1220271111,6.781466245651245,0.11996163021030651,0.41529989344288615,0.10239833657827392,0.766589767268938,0.7945373582209393,0.1741827644197371,0.026867965194801474,0.5934866286064002,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,7,963240097,7.062151670455933,0.07887550631302248,0.6221733479370347,0.1153090634426161,0.8868279264990071,0.9114001738626524,0.2716716446053055,0.029522331452484223,0.6102061978048625,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,8,1521599456,6.98407244682312,0.10550796286114439,0.6465742856748276,0.15578502261549937,0.8127877950093537,0.8463525804350884,0.2780286653401966,0.041183568780899585,0.5271403463139923,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,9,937759813,6.703085899353027,0.08081155554164669,0.7193126608502918,0.16104494994394492,0.8883671173391187,0.9111747935645633,0.30953305145073673,0.04142993573614117,0.5602118063776852,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,10,865822978,6.671872854232788,0.09689965279131695,0.747105696469355,0.15753298234614785,0.8222572908302684,0.8518084405103759,0.32683146439943483,0.04067528472183971,0.4843016913891014,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,11,227302066,6.703217506408691,0.0689165256654372,0.5035915247058719,0.1203045547420857,0.8976719262193162,0.9180972895931525,0.21081075434292307,0.03074506074333188,0.6765414745068976,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,12,947449799,6.7343714237213135,0.07340282806505338,0.5986333482271428,0.12098174207406215,0.8349931340980505,0.8669085232964759,0.2620382986439266,0.031112495135510863,0.5737577295170386,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,13,1782950357,6.5780348777771,0.06466199148596968,0.7241032132311734,0.1957597536372971,0.9587406326342586,0.9705765772347402,0.29914935027901035,0.04986209648126308,0.6215651304744667,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,14,1437994672,6.8750386238098145,0.08639506635846994,0.5807912273217528,0.12402722533496364,0.7694746940003196,0.8038436669189203,0.2537516858405682,0.03240202947713708,0.5176899516012152,24.0,0.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=0.500)",0.98,0.98,1.0,1.0,0.5,15,1562885644,6.796917915344238,0.06636355487245392,0.48864994453505517,0.14179830823801656,0.854144341268965,0.8806076621726252,0.2040997657620866,0.041103788420370824,0.635404107990168,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,0,625657653,7.468520402908325,0.11520460759811674,0.5268400797368892,0.14188587064107538,0.785546162202899,0.816117802756446,0.22616789229201967,0.028987939086715007,0.5609619713777114,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,1,1698271443,7.140542030334473,0.09209372491231474,0.6795136641322373,0.14345699796757383,0.9218955761367492,0.9412729467970614,0.2960368171557166,0.027972066759099978,0.6172640628822448,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,2,574269003,6.947598457336426,0.09169451331536259,0.5705413315537003,0.11170516733492725,0.8430417646044646,0.8717297947108288,0.2502137260629827,0.021500487073189686,0.6000155815746563,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,3,1306270088,7.078041076660156,0.09035571840930184,0.5213543832055272,0.11021726329265988,0.8258272385770243,0.8561689295454076,0.22883131860347405,0.02200250415593793,0.6053351067859958,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,4,1238154541,6.999903202056885,0.08887647066123573,0.6402854965500698,0.18382086841125428,0.9035874792271218,0.9242244834632966,0.2701822231599447,0.03566457289882624,0.6183776874045256,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,5,32646995,7.0155439376831055,0.08819063829395377,0.7016435888271143,0.17228885418716378,0.8992850066491239,0.919990451711822,0.3026978001390024,0.03356887302318597,0.5837237785496336,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,6,1220271111,7.1561620235443115,0.12647392323365803,0.3985941100321108,0.09372466251652288,0.7668314871085856,0.7950944859936804,0.17043446608259546,0.018453207316672816,0.606206812594412,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,7,963240097,7.249913454055786,0.07917967038556409,0.6266480057732451,0.11159357520390543,0.9146476401666638,0.9356243755319261,0.2751519722696765,0.021484765667529965,0.6389876375947198,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,8,1521599456,7.031212568283081,0.10500586061256487,0.6458669349551301,0.14442121907614983,0.8281299519482067,0.8605444609403554,0.2838502962942675,0.028529765682347413,0.5481643989637406,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,9,937759813,7.046813726425171,0.08837538280132783,0.6997616847082547,0.14947813282980332,0.8782845646410711,0.9023521228668291,0.3064941881011374,0.02898959838594901,0.5668683363797427,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,10,865822978,7.1093175411224365,0.10268688383983941,0.738140383263888,0.14550056156359673,0.8153258939392093,0.8459490506807679,0.32873618584886705,0.02821311454536844,0.48899975028653236,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,11,227302066,7.140618324279785,0.070239241058829,0.5007609614563883,0.1121527477077753,0.9241151762739012,0.9411350337976953,0.21366959871489843,0.021388613268982892,0.7060768218138138,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,12,947449799,7.187469720840454,0.08128076992238524,0.5797345031535507,0.11159626590827443,0.8217126884857439,0.8546114322172407,0.25738751818768796,0.021584938957791674,0.5756389750717612,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,13,1782950357,7.031244993209839,0.0681032611696513,0.707368253710312,0.18444516007124986,0.9559956499420899,0.9688288702308918,0.3000008182846564,0.035289440213207714,0.6335386117330278,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,14,1437994672,7.07815957069397,0.09326320765620338,0.567970209274395,0.11395628119559911,0.7633252823438561,0.798014720761444,0.25230719367778975,0.022307280175247714,0.5234002469084064,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=0.500)",0.98,0.98,0.75,0.95,0.5,15,1562885644,6.906245946884155,0.06664428153155129,0.4842141861806418,0.13474351022754727,0.8789925912477798,0.9037808416105518,0.2065099302133353,0.029463090631233133,0.6678078207659837,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,0,625657653,7.23232626914978,0.11215556665228057,0.5356089548942872,0.14719573865848512,0.7849479767401631,0.8162700318681092,0.23162194463426888,0.030096655679594117,0.5545514315542461,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,1,1698271443,7.283351898193359,0.09264193654142516,0.6727896992996996,0.14535250302510147,0.9061032017266766,0.9267313485709293,0.2962368032475822,0.028415617455132134,0.6020789278682149,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,2,574269003,7.076289892196655,0.08854951839198238,0.5802232905410633,0.11681384667106595,0.8431207201069845,0.8719259783332616,0.2563317245329532,0.022512730548848964,0.5930815232514595,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,3,1306270088,7.4999353885650635,0.08729433800257878,0.5279094241709226,0.11285489043433461,0.8263647007442232,0.8564226744333232,0.23376791139241315,0.022506593057620924,0.600148169983289,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,4,1238154541,7.071512699127197,0.08609844857885765,0.6498955183119984,0.19192582188588092,0.9070640773959786,0.9274885689641438,0.2755808729161783,0.03715138627568376,0.6147563097722814,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,5,32646995,7.0469443798065186,0.08692324535142935,0.7014819739044666,0.1745798407276338,0.8932148606391944,0.9143824508552701,0.30512176110692724,0.034010902640073316,0.5752497871082697,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,6,1220271111,7.197583913803101,0.1140231761184426,0.4176332159137551,0.10087862151116557,0.7950796624989717,0.8222309113913497,0.1796885688347827,0.01980911106586639,0.6227332314907009,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,7,963240097,7.312433242797852,0.07826027600867282,0.6280983787152664,0.11253659815005258,0.9051334547348588,0.9271379886914437,0.2787711961420002,0.02170159670884482,0.6266651958405987,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,8,1521599456,7.156186580657959,0.1083414065362242,0.6360004677223017,0.1471392191873235,0.8101593008881913,0.843771932323239,0.2814452615223362,0.029278173593938726,0.5330484972069641,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,9,937759813,7.1718103885650635,0.08558730604088235,0.7049451072918574,0.15394192884261182,0.8787626527884975,0.9025564365801699,0.3108926944396573,0.029739956303431674,0.561923785837081,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,10,865822978,7.015559434890747,0.10558963245893993,0.7235744458816014,0.1471095491758244,0.8004103511482726,0.8312732337541349,0.3245354756439455,0.02856052972147011,0.47817722838871923,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,11,227302066,7.140558481216431,0.07265236388180515,0.4897188211711597,0.11496230492190229,0.8916161212983295,0.9126056029687318,0.21046868686846973,0.022042856429840354,0.680094059670422,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,12,947449799,6.953060626983643,0.07896223010383778,0.583755356174347,0.11552172957645167,0.8205828047379302,0.8531976205003737,0.2610350196343905,0.022294529467354697,0.5698680713986285,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,13,1782950357,7.015557765960693,0.06604377015175722,0.7222345427271999,0.18875417664796815,0.960015008197987,0.9735055179820502,0.3087451080048112,0.03611580739508238,0.6286446025821566,24.0,0.0
"(p=(0.980, 0.750), q=(0.980, 0.975), c=0.500)",0.98,0.98,0.75,0.975,0.5,14,1437994672,7.156573534011841,0.08916172604791661,0.5769717517716825,0.1197754191218557,0.7682146539731276,0.8026886429168626,0.25792686048019087,0.02354255467547,0.521219227761202,24.0,0.0
