Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,21,1411144752,8.314121007919312,0.14093988358847248,0.7698813061497581,0.2833508478573041,0.040346227684357895,0.4461842306080964,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,22,1509977740,7.931276559829712,0.1017741561943926,0.8277123649963287,0.30288156931888494,0.048085077105723156,0.4767457185717207,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,23,483706708,7.970369577407837,0.15737621928674622,0.7602609380924036,0.19685483223872652,0.02324263694989768,0.5401634689037792,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,24,289894276,8.11877703666687,0.128104893732119,0.8712921081733221,0.2855415086347789,0.05986152579548135,0.525889073743062,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,25,531799215,8.360996723175049,0.10979292107332196,0.873854407347727,0.2136691439345982,0.038070195093448035,0.6221150683196808,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,26,621504377,7.6812744140625,0.06646042562979745,0.9853150582806108,0.29393872613290806,0.04505735211435762,0.646318980033345,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,27,1136840914,8.017242908477783,0.14933683860974317,0.7577419544259202,0.2591277972285384,0.04766923250336721,0.4509449246940146,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,28,759719521,7.853150129318237,0.22633804310636266,0.6590603535026135,0.19728342806331997,0.02641880574549846,0.4353581196937949,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,29,1511148819,8.079744338989258,0.1874963015582209,0.6879926594189729,0.24554667191003518,0.03489742802265843,0.4075485594862791,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,30,1533092559,8.056275606155396,0.11999510287716936,0.8255739300448842,0.25779212902984466,0.062293768454740925,0.5054880325602988,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,31,1164104192,8.079744100570679,0.08589512557621258,0.8526615340236214,0.2388358768401196,0.02953516270428846,0.5842904944792136,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,32,2017903790,7.931275367736816,0.1455835389328833,0.7160242243298475,0.21673780141541787,0.028427868937205662,0.470858553977224,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,33,1623720875,7.892245292663574,0.14291730148392714,0.7243722363973879,0.21091590876806357,0.030220598049610654,0.48323572957971367,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,34,822005099,7.993776798248291,0.11473378922070548,0.9065841755879822,0.2386555870825195,0.02985095155812004,0.6380776369473428,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,35,1169621962,7.7672438621521,0.09204300576313054,0.9340239894895441,0.32565269065290026,0.04850048582033587,0.559870813016308,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,36,1872156770,8.150028467178345,0.11969373953529562,0.8886570905416514,0.27275310528599406,0.04715480041310867,0.5687491848425484,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,37,1117348063,8.032870054244995,0.17269513897394587,0.6852131255625231,0.2097158844045346,0.03537820574354754,0.44011903541444103,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,38,1971002345,7.775026798248291,0.1536132794268488,0.7303749611997741,0.2901555558564009,0.03532658046824623,0.404892824875127,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,39,1963233104,8.079744815826416,0.12233232975997527,0.8572979756770047,0.2987453718145157,0.04489230505005255,0.5136602988124365,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,40,972786036,8.05627727508545,0.08814576765211649,0.8765873419110164,0.22030787068589783,0.04254569835867998,0.6137337728664385,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,41,1818929957,8.439121723175049,0.1842331176354606,0.7047577049532519,0.18533455288376013,0.01643906737122403,0.5029840846982676,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,42,475318147,7.993776559829712,0.14030552858113118,0.8179888275706062,0.25895848920815506,0.06774787819090469,0.4912824601715465,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,43,1742754336,8.204748630523682,0.17205821099577698,0.7314792488000312,0.17608190633372958,0.03024364078001753,0.5251537016862841,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,44,994158204,8.04065203666687,0.12919293360595205,0.8438091536825226,0.29431138798859013,0.03279434625280467,0.5167034194411279,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,45,1490049239,7.970370054244995,0.12943657138176087,0.7923489339659076,0.26804165315222156,0.03301886274856918,0.49128841806511675,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,46,28344971,7.946901082992554,0.1687234295525318,0.7580617655622555,0.2435371871985403,0.029190459625820342,0.48533411873789484,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,47,96478470,7.954744577407837,0.1520827089327639,0.7712882212062105,0.21745612977197698,0.03436645548530822,0.5194656359489255,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,48,953383961,8.025028467178345,0.10201955304837694,0.87387432103401,0.2519482477186559,0.039235394269199406,0.5826906790461546,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,49,183372402,7.7672436237335205,0.2051131124304159,0.7020497465898576,0.18145133930684276,0.030163412781020145,0.4904349945019944,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,50,2047789755,7.85315203666687,0.10241037196274999,0.9404318514190595,0.29836178892586673,0.03763452717870788,0.6044355353144851,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,51,1213818894,8.14224624633789,0.11505511127891287,0.7686402255269608,0.2244733567957872,0.028962908875787324,0.5152039598553865,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,52,2090181924,7.962527751922607,0.13653738295501913,0.7871890814274922,0.27660684478867753,0.05140802376904026,0.45917421286977433,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,53,1745141102,7.845369100570679,0.16347167340120003,0.7379924135303925,0.20584309194600764,0.031219871994516025,0.5009294495898687,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,54,135194935,8.165654182434082,0.1341855696669884,0.730882063225105,0.2382463098190595,0.03303126591588189,0.4596044874901634,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,55,1803038838,7.907868385314941,0.1739053658103176,0.7611610793569367,0.26174416019728053,0.02688874198084313,0.4725281771788131,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,56,374020484,8.056278467178345,0.0786368294910365,0.9589905477948363,0.2517824448877763,0.044239574885020075,0.6629685280220396,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,57,47653226,7.8766188621521,0.14560917878276508,0.8443315425005289,0.27719954268564717,0.06996066357954583,0.497171336235336,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,58,1243074298,8.025028467178345,0.12678073479680127,0.8119825965669232,0.21467585240073225,0.041504927097522896,0.5558018170686678,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,59,1805121991,8.298502206802368,0.21033871371780055,0.691280949741336,0.23738819078868054,0.0291405736277141,0.4247521853249413,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,60,1331169252,7.80627703666687,0.07840663280694835,0.8733166934839915,0.27852576723396216,0.03191564452702915,0.5628752817230005,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,61,167529421,8.235995292663574,0.09285137812544848,0.8143406851612459,0.2290901225718351,0.0324089542517815,0.5528416083376294,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,62,806989554,7.868777275085449,0.21210991388463363,0.6785995061267879,0.15233472005259344,0.024129386120894537,0.5021353999532997,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,63,24805106,7.985994338989258,0.124328950418876,0.7807999520590961,0.2849196210828931,0.03494244699508279,0.4609378839811203,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,64,1574482610,8.142038583755493,0.17386819288271357,0.6983868608042747,0.2356633045440231,0.03603184214909735,0.4266917141111542,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,65,613936327,8.01650619506836,0.21033744790241873,0.7313183537987947,0.23905255870198147,0.03509881073145999,0.45716698436535325,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,66,1943874087,8.126412391662598,0.12207232252579021,0.7572030355429541,0.23764714622558003,0.027024051109820445,0.4925318382075537,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,67,514748902,7.766505002975464,0.1258463994023596,0.8310570958795438,0.18000379567206798,0.05068606182844075,0.6003672383790353,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,68,970557677,8.032662153244019,0.2593195471687761,0.6573911988532404,0.22599434758657438,0.028310293123871767,0.40308655814279426,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,69,2045757009,7.891505718231201,0.0740719548356737,0.9893907901985742,0.2983147193856681,0.0430229142955831,0.648053156517323,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,70,2079841931,8.142035961151123,0.14229385325287,0.7979365191109046,0.2760660439925532,0.05747623466976928,0.4643942404485821,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,71,1892879705,8.17276120185852,0.1272346713456125,0.8506394022174228,0.20862453581959028,0.031720810963108345,0.6102940554347243,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,72,2041820033,7.673282861709595,0.06765151816274308,0.9933770441536344,0.35822472395304616,0.05170855804339833,0.5834437621571902,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,73,1477953748,7.860255241394043,0.12044899741056327,0.7694939452720123,0.28039551105860017,0.055742287013320256,0.4333561472000917,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,74,910506640,7.798284292221069,0.11060031725425372,0.8542646074465313,0.2885574769486389,0.029845282828505782,0.5358618476693867,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,75,1844369952,7.954005718231201,0.07760939525348837,0.9719355414344076,0.2276162638941367,0.045694644273340815,0.6986246332669303,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,76,341705672,7.985785007476807,0.2260626785484434,0.6192442636206174,0.1495641253001733,0.02902331136774121,0.4406568269527031,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,77,1750328427,7.829006195068359,0.1524723511640919,0.8251079790161381,0.28728003851782213,0.04523182098336632,0.4925961195149496,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,78,1241646603,8.017035484313965,0.14953453107459902,0.8336214915996069,0.25394192893732087,0.02483253352067227,0.5548470291416137,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,79,354554919,7.92275595664978,0.1144894215924411,0.8854681359989243,0.28676301799691595,0.03795927634625487,0.5607458416557536,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,80,2056698391,8.142035245895386,0.15037750128051589,0.778959459792222,0.21739365717073825,0.03644128025926292,0.5251245223622208,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,81,490196200,8.282137155532837,0.1371716708160677,0.7787149251801834,0.22776186321723157,0.038450903018157824,0.5125021589447937,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,82,1298548678,7.938908815383911,0.10517078630170017,0.9271254181837093,0.30128319505835327,0.044385031229366996,0.5814571918959892,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,83,784324956,7.875880002975464,0.2004148609858863,0.6783042639815141,0.14370870044969836,0.02635826628617862,0.5082372972456375,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,84,733904680,8.14203667640686,0.13533011292531197,0.8286273323775277,0.20040616775676395,0.0390181988221535,0.5892029657986104,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,85,1826974045,8.032134532928467,0.10690840387171278,0.8428955916020332,0.27898778370964933,0.05153100000674894,0.512376807885635,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,86,1873295335,8.376412630081177,0.1709922549746262,0.755008088042458,0.27350819189364645,0.04218913803411896,0.43931075811469267,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,87,1318058019,8.313385963439941,0.17534273657243465,0.6414421724020815,0.20684478558478314,0.03654590361925804,0.3980514831980402,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,88,1826990642,8.204535484313965,0.13565737092158947,0.7897736584963441,0.16089410531761236,0.026732683017494076,0.6021468701612377,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,89,1807427148,8.094633102416992,0.16313289264980083,0.8280472976619344,0.22113763773476464,0.026562743138021476,0.5803469167891481,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,90,1091247438,7.798284530639648,0.08525811245649505,0.9491045722776119,0.2030865461898994,0.03601683871381898,0.7100011873738935,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,91,905953532,8.047760963439941,0.11738175727141266,0.8909324746570075,0.1520447050147691,0.04544095930578416,0.6934468103364543,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,92,489692981,7.657658815383911,0.20664487289775893,0.6718707508155166,0.17330947559911994,0.027311079692482955,0.47125019552391373,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,93,1403110060,8.157136917114258,0.18138121741523927,0.6984438821882685,0.22200183947864754,0.030632536068566727,0.4458095066410541,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,94,1719200974,8.37641453742981,0.1439339303454526,0.7731802980123813,0.1858437966691508,0.033782819042258654,0.553553682300972,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,95,59365084,8.03213095664978,0.12517852131508175,0.751522232087225,0.21905552264479244,0.022301468158008243,0.5101652412844244,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,96,808970187,8.188911437988281,0.14794788819394075,0.7965924591842944,0.30455549619326155,0.03566789315246129,0.45636906983857173,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,97,930523974,8.329009056091309,0.20257269101765338,0.6173475333807056,0.13246332099843686,0.020121684194184017,0.46476252818808456,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,98,137155799,8.188912868499756,0.16720382501733694,0.6899394830513429,0.2254393966138111,0.028385531977506172,0.4361145544600256,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,99,253728702,7.782135009765625,0.18398369429139289,0.7111877281419525,0.24492140027676276,0.03303311359445763,0.43323321427073225,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,100,1267631924,7.892035245895386,0.19905468091913875,0.6389866292336299,0.13895287189406424,0.020229883335591094,0.4798038740039743,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,101,2026478608,8.094633102416992,0.10685804175415467,0.8389153426590927,0.25076404588831136,0.047615409483444365,0.5405358872873371,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,102,488627338,7.923285961151123,0.21895008854018377,0.6560544921991867,0.20066980640367135,0.025393100582366216,0.42999158521314923,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,103,1385079931,8.125881910324097,0.20245098827408745,0.603742309188324,0.17679842067177567,0.02038819845398575,0.4065556900625626,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,104,443023852,7.657658338546753,0.0962356722556481,0.936158974896148,0.3073109951069338,0.07728695628652964,0.5515610235026845,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,105,832802126,7.907130718231201,0.1778463297510064,0.7453502445280109,0.22861692567052613,0.02734748552073268,0.4893858333367521,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,106,1177559954,7.829534530639648,0.24784027307054288,0.6041519756523827,0.1957488872210506,0.05106812788695103,0.35733496054438096,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,107,828251148,8.047758340835571,0.12231207595540934,0.7463915664388086,0.23045670190101078,0.049884453603150095,0.4660504109346479,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,108,1916885108,7.87640905380249,0.12843759726470924,0.853901024037362,0.18893713373840557,0.033865588092553155,0.6310983022064033,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,109,1179664583,7.750884056091309,0.21412921836856447,0.6990959417122256,0.16274064552130327,0.024495162883543933,0.5118601333073786,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,110,2110358319,7.8607847690582275,0.15904777255911215,0.753947005318902,0.2719311620519056,0.030906911379837167,0.4511089318871593,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,111,69305102,8.063384294509888,0.1890873521468612,0.7492793936234097,0.25517917905658755,0.03770015096070968,0.45640006360611246,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,112,2099058792,7.892035961151123,0.14801109616506525,0.7445202664556047,0.21325693101852986,0.03624709719738853,0.49501623823968666,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,113,803582769,7.641509056091309,0.14021488228511497,0.8162053097626129,0.27043237430644884,0.02851368646206374,0.5172592489941006,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,114,1902408805,7.907659530639648,0.09432910209756033,0.9771003243731733,0.30551684312007826,0.0571480556895483,0.6144354255635468,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,115,1259589446,7.594630479812622,0.12290302210486011,0.8299559894172871,0.21823060895887467,0.04329413567948982,0.5684312447789224,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,116,1654642800,8.407663583755493,0.2182052951854142,0.6404070700455006,0.2107253204150996,0.031236806356109165,0.39844494327429186,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,117,594362496,7.719629287719727,0.15844541488423233,0.7656849315056937,0.18381078640113332,0.019921443502135944,0.5619527016024244,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,118,187033306,8.17328691482544,0.18738532792115029,0.7166240292492232,0.1728809529256086,0.03415322298564873,0.5095898533379658,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,119,1515968844,7.625879287719727,0.10254226793478205,0.8750424367481461,0.2940887039181402,0.06504687061664764,0.5159068622133582,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,120,1337154836,7.970160961151123,0.10036077223416388,0.9564977271682537,0.30814737728526637,0.05402730734885831,0.5943230425341292,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,121,1085826672,7.860255241394043,0.07614093027899728,0.9009774111641832,0.3037913135198689,0.04416685337973141,0.5530192442645829,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,122,1790882283,7.767035007476807,0.11353041370451086,0.9413430177907818,0.19388650213426908,0.043664119243759916,0.7037923964127525,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,123,2011200635,7.75088095664978,0.11521758666982974,0.8343474861126946,0.31210857006281106,0.030609760496912226,0.49162915555297126,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,124,1481448673,7.954526901245117,0.15539938886080135,0.7544966209435474,0.20410335852473468,0.02444700262123557,0.5259462597975777,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,125,857287473,7.61026406288147,0.17402956513827542,0.7058967899283477,0.22563198793339506,0.032666251477545205,0.4475985505174073,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,126,426331361,7.720159530639648,0.07632365007054917,0.9895366198296414,0.2160911994991811,0.030016493638323743,0.7434289266921364,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,127,1474711849,7.563380241394043,0.06845310817071101,0.9990181340404555,0.30872907999547905,0.043436726023398015,0.6468523280215784,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,128,1104690703,5.40627908706665,0.2824471581458741,0.6307397721040637,0.1779619342593328,0.03146220951857716,0.42131562832615366,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,129,1558946001,5.298340082168579,0.13290902630258264,0.8343348650476613,0.2700042063927638,0.04886207528767285,0.5154685833672247,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,130,1558800852,5.375028610229492,0.20550851298114742,0.6652578430956628,0.227912906776056,0.03483486266277288,0.402510073656834,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,131,64313878,4.907702684402466,0.12125581001282638,0.9206153777179261,0.23697874783359058,0.03294825720251937,0.6506883726818163,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,132,2109083167,5.281278610229492,0.10975877478543522,0.8098406746734821,0.23998875731977656,0.04198406882509963,0.5278678485286058,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,133,1649863693,4.81395149230957,0.10928852478649215,0.8206242485931459,0.1726319038118288,0.03691710673611819,0.6110752380451987,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,134,241450799,5.125027656555176,0.1771600926369438,0.7465640534209091,0.15689987646836284,0.022606136277786418,0.56705804067476,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,135,1121589842,4.657702684402466,0.2980396699112116,0.5816168520744572,0.16602785695575842,0.031427426577978056,0.3841615685407212,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,136,26894468,4.9844019412994385,0.18590215744395552,0.677227898831489,0.2293394657826067,0.023856094931547223,0.42403233811733493,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,137,80604351,4.485827922821045,0.2521638108628984,0.611528933748562,0.2196324744484377,0.03157803244958215,0.36031842685054233,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,138,2031599051,5.328152894973755,0.13968639562704957,0.740045043906943,0.26701678969069875,0.030912319827661575,0.4421159343885825,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,139,1943073562,4.282700300216675,0.16540815920080176,0.7577325810422956,0.24976212794826763,0.03875803038483819,0.4692124227091897,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,140,176495276,5.000025987625122,0.172406968451842,0.7932677312310914,0.25167127799727457,0.039655245705278674,0.5019412075285381,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,141,836564337,4.923328876495361,0.09153178984384708,0.8889137079517194,0.32710116282128365,0.07795476796764822,0.48385777716278766,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,142,918048512,4.828148603439331,0.11201107203956415,0.806598345888467,0.21440617293222486,0.026089176760890787,0.5661029961953515,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,143,1555106235,4.798328161239624,0.1653397288258603,0.7357731839485955,0.16169987466580782,0.0323205803195143,0.5417527289632736,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,144,1075634974,5.4545817375183105,0.10870966103890785,0.8227179763978544,0.29086358926927336,0.05995849238098781,0.4718958947475933,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,145,2130689123,4.171896696090698,0.12534171136781055,0.7827871531285349,0.26460184309946716,0.030253843730569416,0.4879314662984982,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,146,1515528027,4.875025749206543,0.15919570276197165,0.791202424075879,0.26773439644430425,0.0359220578080179,0.4875459698235568,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,147,1304287277,4.657701730728149,0.09579636255330262,0.8806395730533243,0.2898585312315359,0.034956046294637014,0.5558249955271515,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,148,1720353129,4.656274080276489,0.12411786884613948,0.7519235584989077,0.2643704874825835,0.03665044386367121,0.450902627152653,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,149,734697790,4.032701015472412,0.06762689702065665,0.9773724904376961,0.277749235962484,0.046051307120419695,0.6535719473547925,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,150,699475056,4.7187745571136475,0.13141369876456097,0.8286917428852864,0.28137963984574804,0.05191488711752088,0.4953972159220177,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,151,13007515,4.501450061798096,0.11282315292419466,0.7869357567520588,0.23269616662937181,0.035266757457814615,0.5189728326648724,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,152,1276684241,4.328144073486328,0.0986644157788907,0.9446296702917422,0.3692304058332864,0.04548491615996298,0.5299143482984925,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,153,425802096,4.0951995849609375,0.06286766958051612,0.9928248774626944,0.33362323122644194,0.060844421823400205,0.5983572244128526,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,154,1509454501,5.265653133392334,0.2147934535000216,0.6922013229611336,0.24472868658592364,0.031242854811680036,0.4162297815635298,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,155,2071857422,4.579577684402466,0.06874901596205324,0.9771259614884514,0.3372014881715137,0.04492520554063255,0.594999267776305,29.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1.0,156,756362408,4.79690146446228,0.09146112826778822,0.8294238805039259,0.25802396217000007,0.02859605237247533,0.5428038659614506,29.0,0.0
