Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,105,64985812,3.519376039505005,0.07981971075894079,0.7557395320971354,0.1497562756336051,0.9527651629339055,0.8227760888217674,0.5139513240492962,0.0,0.0,0.5139513240492962,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,106,1739535051,3.4790782928466797,0.06063171956080278,0.6530980114821203,0.16014955540632475,0.9260367507190795,0.804271222856238,0.43493479909866906,0.0,0.0,0.43493479909866906,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,107,789227114,3.6443827152252197,0.07717505581025781,0.6272536243684415,0.14464314604588907,0.9541605811128839,0.8344604980033575,0.5150276626437046,0.0,0.0,0.5150276626437046,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,108,489268473,3.619131088256836,0.05452954545282866,0.6737290647686345,0.12610066761235314,0.9553590426799531,0.8568251541489702,0.5545457085782115,0.0,0.0,0.5545457085782115,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,109,989475898,3.6873230934143066,0.05113198617481768,0.752393191004908,0.18096143012468738,0.9674954482139755,0.8044147703952745,0.595003172688028,0.0,0.0,0.595003172688028,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,110,2142971654,3.7222039699554443,0.059045425008169984,0.6390150745764884,0.14559972818048894,0.959469347851606,0.8334693837361037,0.5155936754700303,0.0,0.0,0.5155936754700303,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,111,753262276,3.677219867706299,0.06173432399055024,0.6136818741668439,0.16739468221199363,0.9618279203259202,0.8203314825664235,0.5165175767759003,0.0,0.0,0.5165175767759003,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,112,1899116481,3.5601489543914795,0.07610866850484438,0.7747479715381823,0.13403537453201994,0.9634327649594736,0.8533956089628861,0.3969193855141014,0.0,0.0,0.3969193855141014,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,113,983010257,3.6123461723327637,0.07521652593043539,0.7498036923699063,0.15373930986632017,0.9360238644815065,0.8305743261813855,0.4351644788449587,0.0,0.0,0.4351644788449587,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,114,889914664,3.564197540283203,0.06440638049012669,0.6030164502019447,0.2723664155888934,0.9566099502615399,0.7222243876605952,0.5556919957709561,0.0,0.0,0.5556919957709561,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,115,1233463017,3.4602880477905273,0.06413304549634076,0.7929612578787015,0.25944030879761437,0.9402250178203281,0.7081197313031347,0.43544375627798504,0.0,0.0,0.43544375627798504,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,116,1494169291,3.7302498817443848,0.0678756985387947,0.8515212469338226,0.13218956054760833,0.9596600490699941,0.8452520293645691,0.5944813782294217,0.0,0.0,0.5944813782294217,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,117,798767872,3.6621766090393066,0.07438527832881703,0.7296694520086882,0.24969304330750527,0.9535157997137875,0.7457240159493863,0.4354971298269772,0.0,0.0,0.4354971298269772,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,118,1534527495,3.512317419052124,0.05446298873301915,0.7686662043756798,0.15488723797330067,0.9485056833671677,0.8240384293662215,0.5151391846900121,0.0,0.0,0.5151391846900121,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,119,358607489,3.546212911605835,0.06213924347327246,0.7480070987393845,0.12146870893666067,0.9607902870654916,0.8641579675551487,0.5158730748183964,0.0,0.0,0.5158730748183964,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,120,333409380,3.615227460861206,0.06664356546264001,0.8095088328485426,0.16035979874600415,0.9590107619120515,0.81565019566456,0.595122728494397,0.0,0.0,0.595122728494397,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,121,1843637061,3.7701432704925537,0.08593900804877812,0.6977202474811943,0.18893653446022024,0.9572784221129496,0.8027655754180905,0.6334413311926363,0.0,0.0,0.6334413311926363,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,122,1611304888,3.650216579437256,0.055526920778223146,0.6233351893416785,0.120208573177778,0.9571005030711303,0.8610506195510556,0.5941991138674882,0.0,0.0,0.5941991138674882,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,123,1143618611,3.631186008453369,0.06195886646890164,0.5371727840424334,0.14469532617604014,0.9443956852738151,0.8225754692072081,0.5544817303517005,0.0,0.0,0.5544817303517005,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,124,1214193438,3.661212682723999,0.0514299109971095,0.7199495368997113,0.14222763168819894,0.962267357934694,0.838027397816203,0.5962905966749676,0.0,0.0,0.5962905966749676,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,125,870206953,3.539215326309204,0.05389319530453152,0.6356690454419676,0.15399249064383128,0.9427995087368121,0.8313528076737963,0.43536991687906484,0.0,0.0,0.43536991687906484,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,126,179896050,3.568242073059082,0.06318948391215595,0.7368904805657968,0.11282506133558635,0.9483464814523159,0.8633573954811223,0.43546904291595107,0.0,0.0,0.43546904291595107,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,127,819442457,3.5132229328155518,0.06589159746251753,0.780656756526517,0.15021840379725293,0.9481954173682613,0.8162178219764664,0.5149876659000557,0.0,0.0,0.5149876659000557,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,128,417281083,3.6270885467529297,0.05613920146388514,0.8057780191949416,0.17758434619956454,0.9569305703492725,0.7992520898472211,0.43564530024378884,0.0,0.0,0.43564530024378884,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,129,922351132,3.5376007556915283,0.06101988647768151,0.8312829756926723,0.16589502571060494,0.948828929874256,0.7934199542705014,0.6344938090046641,0.0,0.0,0.6344938090046641,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,130,1965335106,3.613147020339966,0.06647768055514539,0.6547080162200742,0.1973929549369966,0.9566931881231912,0.7863477896641092,0.6338383014528904,0.0,0.0,0.6338383014528904,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,131,1103622201,3.5077126026153564,0.05373837274928909,0.676390403230048,0.10886402993969742,0.9597391032786241,0.8697580139443565,0.43687945675464507,0.0,0.0,0.43687945675464507,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,132,1093462745,3.5611627101898193,0.0764229317307431,0.5947165997804469,0.145632366382641,0.9601341175026871,0.8393803243562923,0.5160003760733054,0.0,0.0,0.5160003760733054,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,133,873305018,3.666713237762451,0.0630503437140906,0.6372100522691161,0.13653753779267544,0.9514885043035065,0.8300612092246685,0.3960850271324711,0.0,0.0,0.3960850271324711,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,134,1680835334,3.706167459487915,0.07927093083034976,0.7602538479510709,0.18223686134850228,0.9660713565013368,0.8186513062769974,0.5965472087375394,0.0,0.0,0.5965472087375394,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,135,703685765,3.4647936820983887,0.053096420118318714,0.6373983420049265,0.16846256370162266,0.9503672776246342,0.8031811111355267,0.4758238186828811,0.0,0.0,0.4758238186828811,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,136,471558427,3.4781882762908936,0.06759840972638989,0.7500113705133461,0.25425214076890323,0.9652524135467715,0.7276986565045251,0.39696141663731266,0.0,0.0,0.39696141663731266,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,137,2061141639,3.4545235633850098,0.07906870490197192,0.8242199703378174,0.1600457505726101,0.9657759447489583,0.8256836687704628,0.5166071009203823,0.0,0.0,0.5166071009203823,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,138,1600341612,3.604198455810547,0.07070261736728307,0.6038206700842559,0.16108676375837155,0.9523253113667347,0.8251604852558201,0.5956651837154303,0.0,0.0,0.5956651837154303,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,139,1650550848,3.3947479724884033,0.06770629275293034,0.6887351988957726,0.16537352402961478,0.9351359494840453,0.8160191118574451,0.35604963876025003,0.0,0.0,0.35604963876025003,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,140,2008902782,3.6711783409118652,0.07950512652969902,0.7334739915433915,0.20145587108298352,0.9545938474131093,0.7841452089884854,0.5534892285895746,0.0,0.0,0.5534892285895746,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,141,799577490,3.4457924365997314,0.07595558920064555,0.6789637880269287,0.20007064040705194,0.9361013911772185,0.7747716607758097,0.43573452440241583,0.0,0.0,0.43573452440241583,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,142,892925292,3.626192092895508,0.07540162219453636,0.6750204576588065,0.18250863933894074,0.9703329073953794,0.8079553337884193,0.596575000760588,0.0,0.0,0.596575000760588,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,143,1829295016,3.6127407550811768,0.07597131740594495,0.8117936543148545,0.18574681723433417,0.9621122009644025,0.8064675791586798,0.5946748430109559,0.0,0.0,0.5946748430109559,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,144,1023191363,3.6691784858703613,0.06795247164783765,0.6757264812393494,0.16654130299915124,0.9429844121798849,0.8065899385624317,0.5524794955757951,0.0,0.0,0.5524794955757951,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,145,1959497292,3.4717843532562256,0.052555021950362886,0.5293992008251074,0.13093891725222542,0.9445046946778614,0.8446614025044912,0.5155637334516974,0.0,0.0,0.5155637334516974,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,146,652498602,3.524223804473877,0.07678596345071283,0.7886361710261511,0.1424116350026559,0.9538154138225459,0.8524426155610847,0.5168321608546097,0.0,0.0,0.5168321608546097,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,147,403478239,3.4327964782714844,0.061498557050152086,0.6444196011895967,0.14744377621321078,0.9147763778797592,0.8024053992834921,0.3540637031326441,0.0,0.0,0.3540637031326441,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,148,1199631565,3.6341891288757324,0.06270642566662335,0.6291741987569439,0.2294000829759309,0.9687427103088573,0.7661138963680908,0.5572958420458324,0.0,0.0,0.5572958420458324,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,149,2031163919,3.4677858352661133,0.054439934971211315,0.7002939253246823,0.21265894656886328,0.967612280486103,0.7719876071879465,0.5163894436342591,0.0,0.0,0.5163894436342591,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,150,373627866,3.589203357696533,0.05737300681625999,0.7633403992393633,0.15855114129247466,0.965233496630983,0.8238843285716558,0.47648820300983835,0.0,0.0,0.47648820300983835,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,151,943663755,3.463787078857422,0.05471885535523098,0.6257732888440252,0.13849490290719346,0.9669019256021701,0.8408482052714222,0.5169543119346751,0.0,0.0,0.5169543119346751,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,152,542226788,3.605198383331299,0.05567024022846048,0.6652755125801959,0.10441732671722842,0.9670567592148813,0.8829209562815667,0.5555714995638563,0.0,0.0,0.5555714995638563,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,153,13760883,3.4687857627868652,0.07822201707431838,0.6676699604617282,0.17346205334849632,0.956311112033516,0.7998752942161732,0.5151764042697444,0.0,0.0,0.5151764042697444,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,154,2022679528,3.6212475299835205,0.0701834500329946,0.708751165084849,0.16214263583501054,0.9513607996535977,0.816017731261434,0.3961379560876614,0.0,0.0,0.3961379560876614,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,155,351049798,3.558703899383545,0.05408563706576206,0.7818412921460904,0.18922510343364646,0.9675047967268722,0.7933072138598917,0.596749379366398,0.0,0.0,0.596749379366398,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,156,1129337603,3.448247194290161,0.07109284907810778,0.6923022467842432,0.15582951259277325,0.9611908740662646,0.8327398288038329,0.39704937091867165,0.0,0.0,0.39704937091867165,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,157,723950973,3.447791814804077,0.0702754662266858,0.7950853739787029,0.17533400779622837,0.9489528709249658,0.7887805825627012,0.3956419972553739,0.0,0.0,0.3956419972553739,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,158,369889409,3.5532679557800293,0.05989220430103658,0.7019175612275806,0.16625421678105512,0.9632219299443395,0.8185747802664375,0.5167024422281594,0.0,0.0,0.5167024422281594,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,159,1217573072,3.557704448699951,0.05712019300722895,0.8393675692912071,0.22645287145637738,0.9410875131148289,0.7599369630109695,0.4347205518299856,0.0,0.0,0.4347205518299856,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,160,951235112,3.5712625980377197,0.0763110108473041,0.874164842866291,0.1759483772965752,0.9438497068412995,0.7917260909525484,0.4347557716666122,0.0,0.0,0.4347557716666122,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,161,1850369378,3.625910520553589,0.05046193963481145,0.7113229573076305,0.20590446278735672,0.9634352423535328,0.7770499743764315,0.5560417656598896,0.0,0.0,0.5560417656598896,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,162,656531340,3.467294931411743,0.052191780171479164,0.7174058602245019,0.20011177891930576,0.9488034188839023,0.7835464995650198,0.3959089325071623,0.0,0.0,0.3959089325071623,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,163,461751968,3.5737569332122803,0.0648666913477254,0.7501059861410144,0.13480969025301703,0.9636322622279239,0.8414271160761131,0.5551756039532699,0.0,0.0,0.5551756039532699,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,164,199817974,3.618248462677002,0.07065482709619192,0.7202420156143157,0.11491988215515349,0.9569292347622791,0.861260743993938,0.5539266990829536,0.0,0.0,0.5539266990829536,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,165,2014841575,3.435969829559326,0.0514353944511359,0.6829647486444447,0.12895486889317384,0.961973401684781,0.8512615422496829,0.43743934403972545,0.0,0.0,0.43743934403972545,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,166,959304412,3.486239194869995,0.06690821250477877,0.7109636112643085,0.12643081403459044,0.926042951799258,0.8356625153764512,0.35528471952935947,0.0,0.0,0.35528471952935947,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,167,1225586135,3.428802013397217,0.06922055960008051,0.7508406840320757,0.14615775846298248,0.9433625545485644,0.8463637616627865,0.555462929654408,0.0,0.0,0.555462929654408,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,168,2107582032,3.583209276199341,0.07768801557784341,0.6917603617475818,0.2077027200029279,0.9552491994340871,0.7790774478876292,0.5562449035415138,0.0,0.0,0.5562449035415138,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,169,286977028,3.6549575328826904,0.0589186588372171,0.7594108008473599,0.13951858286863264,0.9633875756982223,0.8395471671069391,0.5964480424866334,0.0,0.0,0.5964480424866334,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,170,337958028,3.3852713108062744,0.06489571526901354,0.6658447735515556,0.12057159634254942,0.9283792749925412,0.8308055395243109,0.3553766219469384,0.0,0.0,0.3553766219469384,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,171,825563396,3.5319955348968506,0.06329216534031751,0.5950299252067379,0.16125251802312193,0.933119055889986,0.8145510715113667,0.47443059096958207,0.0,0.0,0.47443059096958207,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,172,1207491478,3.55621600151062,0.06451533390563559,0.7823367288006957,0.19465038980631197,0.9506079999248481,0.7917953890545139,0.3570323134427935,0.0,0.0,0.3570323134427935,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,173,1887593297,3.6539576053619385,0.0525883619763241,0.6047589916180561,0.13414910328112842,0.9595726587655242,0.8435762427397256,0.5550249055022126,0.0,0.0,0.5550249055022126,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,174,108920792,3.6791799068450928,0.07977116110168944,0.8494650234856208,0.28751916243061065,0.9437115924717766,0.6742913280965337,0.4363997012338468,0.0,0.0,0.4363997012338468,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,175,1687565753,3.6841037273406982,0.06295990031941369,0.7270850620117482,0.12645272836502064,0.9583379322826634,0.8456580736800607,0.5138129508284344,0.0,0.0,0.5138129508284344,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,176,963919179,3.5672144889831543,0.07699944705028015,0.6648600543624782,0.1487629402925614,0.9555642963387996,0.8532656622984416,0.4752371322111233,0.0,0.0,0.4752371322111233,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,177,571241964,3.369046211242676,0.053337166907302204,0.7438952424568868,0.1864126743780207,0.936673325302434,0.7757296359006536,0.3960211217564435,0.0,0.0,0.3960211217564435,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,178,1857153899,3.6261961460113525,0.06394361869489544,0.7007816882789186,0.135619586810254,0.9642674341392656,0.8560534751722122,0.4756142842002348,0.0,0.0,0.4756142842002348,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,179,1161426627,3.5329949855804443,0.07167474958178949,0.7879095958012791,0.2509323733485234,0.964849694268607,0.7272758137231571,0.5547304615559792,0.0,0.0,0.5547304615559792,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,180,2027802912,3.7702012062072754,0.08249125368547729,0.7703772657826734,0.24971042397842513,0.9458932936653741,0.7228811129012591,0.47587973192646876,0.0,0.0,0.47587973192646876,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,181,1785118040,3.6081314086914062,0.05412158815136477,0.6649799051216466,0.24599022514874377,0.9310499403917311,0.7458198562317727,0.3551095162256697,0.0,0.0,0.3551095162256697,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,182,920764929,3.671231508255005,0.06268599750877661,0.7821497711077277,0.1588857359292628,0.9575165437615781,0.818086799495078,0.594318833177288,0.0,0.0,0.594318833177288,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,183,2085369097,3.415982246398926,0.07122057683823324,0.7650099342786743,0.22152965699197427,0.938880615526825,0.7393184170377362,0.4355826437463935,0.0,0.0,0.4355826437463935,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,184,1023865529,3.576260805130005,0.05129958044956484,0.7318623162029894,0.13621959244478654,0.9271700345324037,0.8149360203418516,0.3556566900831909,0.0,0.0,0.3556566900831909,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,185,1300812198,3.680185317993164,0.05563106555842671,0.6320365328875271,0.19636110650376662,0.9571832454777673,0.7884746903998681,0.5935217639690229,0.0,0.0,0.5935217639690229,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,186,80634448,3.581259250640869,0.06491121653398797,0.634174584111092,0.12119114381109541,0.9566243017967493,0.8597242824939606,0.554672476395736,0.0,0.0,0.554672476395736,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,187,1153961074,3.477118492126465,0.06132668441127418,0.8058931896352779,0.19406167685999384,0.9438006500794301,0.7686317036506805,0.35629391937341054,0.0,0.0,0.35629391937341054,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,188,836033519,3.6442971229553223,0.07416993564207475,0.7091893476625111,0.13860675067686498,0.9489003021572029,0.83812344330207,0.476296381134718,0.0,0.0,0.476296381134718,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,189,323249829,3.82108473777771,0.07021699571467564,0.7370731366824137,0.1395205022150895,0.9686280656394652,0.8401070562415933,0.5944634274359248,0.0,0.0,0.5944634274359248,14.0,10.0
