Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,2,1668084895,5.906942844390869,0.07681623706650041,0.7129886399320617,0.15469910428709327,0.9584672863609985,0.7139652413448992,0.34804642738373337,0.02215124509605532,0.3437675688651104,17.0,7.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,3,1126852960,5.882627725601196,0.07662645838605368,0.6414669393803927,0.19705759195146066,0.9706277233951006,0.6365605809647253,0.2678420328638875,0.022287356289592594,0.34643119181124526,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,4,1054128280,6.467369794845581,0.08124159586210011,0.7701386617109552,0.17638561934481345,0.984965883554044,0.9140268719415906,0.47182347173987027,0.030450708773296826,0.41175269142842325,22.0,2.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,5,368485754,6.176741123199463,0.0715307495558902,0.7062348478906374,0.16999070928470153,0.9813512364821949,0.7960087775725789,0.37336414022904146,0.02515578921942195,0.3974888481241157,19.0,5.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,6,157222347,5.74886679649353,0.07037402595309726,0.6718200624113689,0.11397555685597116,0.956559661478814,0.5942738741121375,0.27064999526246025,0.013096102315628627,0.31052777653404867,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,7,555146585,5.137934446334839,0.07624429874018687,0.5495071734400272,0.19208666432969262,0.9431903792010584,0.43566468993712903,0.16278810311596723,0.013773300448391632,0.25910328637277025,10.0,14.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,8,1938679292,5.681506395339966,0.08211030821731052,0.7999030895583614,0.1378015391172134,0.9734451817836418,0.636750965960061,0.33614577352200703,0.016414262515860197,0.28419092992219364,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,9,1003869780,5.655386686325073,0.08279908251782059,0.7416814116289652,0.15115654843535908,0.968874049511341,0.5956977126255039,0.2927685085483281,0.016934986356162748,0.2859942177210129,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,10,942922926,5.847829341888428,0.058935925707900315,0.7615447166110263,0.12568678467189057,0.9717007944216128,0.6760495981218909,0.34488299809441236,0.01607609166829973,0.31509050835917884,16.0,8.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,11,79574022,5.96882700920105,0.06564460512872018,0.6973101503221402,0.11212332439984378,0.9558430193225611,0.6339519675382566,0.3041722088672104,0.013496070599801537,0.31628368807124463,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,12,250947486,5.927061557769775,0.07945770781613451,0.6825384106186105,0.18552707078595013,0.967600522565575,0.7152052547161288,0.3285306073381212,0.0253609463335101,0.3613137010444975,17.0,7.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,13,2129971703,6.203309059143066,0.07193513553023533,0.6505935280021207,0.10794043667406178,0.9735219049572098,0.793515895319845,0.35499286398223584,0.01706796294085368,0.42145506839675567,19.0,5.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,14,1732742425,5.770286321640015,0.06761790037667632,0.6748896559225426,0.15263678618202842,0.9714487521280443,0.5964915406697197,0.26814515103549963,0.016505113518572822,0.31184127611564727,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 0.975), c=0.750)",0.98,0.98,0.5,0.975,0.75,15,1178193646,5.796552419662476,0.07533012467591271,0.7426748941713798,0.16751816065675573,0.9656948631884487,0.5957118832029772,0.29133305217066546,0.01828628443684875,0.28609254659546307,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,0,1724732347,5.765538930892944,0.08020914966285789,0.6395072437673168,0.16355080591376986,0.9584095160195912,0.6341246796191267,0.27703958265030315,0.019594800703740044,0.3374902962650833,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,1,1805733537,5.531526327133179,0.05894710700487535,0.6983589197955848,0.13369780182269378,0.9560958152458755,0.5945452248269035,0.2790642666780391,0.014728906487729206,0.30075205166113533,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,2,1668084895,6.015678405761719,0.07360698923816432,0.7260551613139776,0.16362386667016848,0.9624309913173257,0.7146458524616383,0.35455253863305713,0.023221350044732133,0.3368719637838488,17.0,7.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,3,1126852960,5.671923637390137,0.07364571828160402,0.6565613455867393,0.20899318864069955,0.974229751248322,0.597282111895243,0.2550087991517287,0.02114512855531078,0.3211281841882033,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,4,1054128280,6.078125,0.07832359112569658,0.7778377054091632,0.18498961088205854,0.9851239752476697,0.8358766002055167,0.43365425911319005,0.028618121174776565,0.37360421991755,20.0,4.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,5,368485754,5.9843525886535645,0.06839210582591831,0.7205457016869324,0.18007486509133996,0.9850125106886951,0.836382035526779,0.40152904917150367,0.02796021001871801,0.4068927763365577,20.0,4.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,6,157222347,5.51567530632019,0.0678760543706553,0.6799949049490127,0.12006681502848467,0.9542092461693342,0.5939767434729203,0.2749473724720987,0.013590527371579222,0.30543884362924234,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,7,555146585,5.124393463134766,0.07437260494569856,0.5586038789271673,0.20016045469387744,0.9422419257505789,0.4355640652868027,0.16519646529395807,0.014101907919793379,0.2562656920730513,10.0,14.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,8,1938679292,5.578171968460083,0.07946465747692914,0.8055562302910922,0.1435253078368545,0.9731340586450914,0.6367729282544842,0.3406958880209072,0.016930535930160796,0.279146504303416,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,9,1003869780,5.609428882598877,0.08150711681782676,0.739043261313537,0.15514033106576539,0.9582254660725767,0.6336928074456755,0.3175235811456071,0.018738208610735232,0.29743101768933317,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,10,942922926,5.60942816734314,0.056780477838215423,0.7660994030506398,0.1342361612263285,0.9709002543894704,0.6759361179508939,0.3486860895747438,0.016845123692940396,0.3104049046832097,16.0,8.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,11,79574022,5.647606134414673,0.06284004501295612,0.7093708048398291,0.1179417756278224,0.9629003974062854,0.6349737668682809,0.3090252995710467,0.013924643525315474,0.3120238237719186,15.0,9.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,12,250947486,5.55954122543335,0.07524359195028633,0.7016967925428808,0.2042025295374721,0.9758934705228798,0.6768507142805612,0.31513600008122944,0.02533901702021603,0.33637569717911575,16.0,8.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,13,2129971703,5.9241039752960205,0.0693402387539912,0.6570162533837457,0.1142426058154884,0.9712532725946563,0.7538495261294245,0.3419589113774617,0.017033420200651385,0.39485719455131124,18.0,6.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,14,1732742425,5.587976932525635,0.06512390865092212,0.6880724497728827,0.1636996091870163,0.9693166300513227,0.5963518578154722,0.27356939401844577,0.017360284718338188,0.3054221790786881,14.0,10.0
"(p=(0.980, 0.500), q=(0.980, 1.000), c=0.750)",0.98,0.98,0.5,1.0,0.75,15,1178193646,5.275781869888306,0.07196433582348948,0.7597073515079776,0.1794430683465781,0.9762362433943602,0.5570727470089333,0.27427242516048805,0.017491974267796206,0.26530834758064903,13.0,11.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,0,1724732347,5.8749775886535645,0.08991491186132143,0.6028866489282195,0.13919190161910153,0.9630575089878399,0.6346112883173661,0.33021874436477233,0.04662531115118667,0.25776723280140706,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,1,1805733537,5.718814134597778,0.06470334976678953,0.6771136726641713,0.11648731611891636,0.9637520072947312,0.595488333373662,0.34226211401652984,0.03541085453861752,0.21781536481851457,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,2,1668084895,6.015603065490723,0.08196918726286194,0.6978650834654677,0.13801886090556076,0.9739385030523922,0.7557808545840161,0.4547707622686174,0.05691224489237892,0.24409784742302004,18.0,6.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,3,1126852960,5.796854019165039,0.08238051121951641,0.61196765481906,0.1749977184849072,0.9625601094973756,0.6355177025074069,0.32310141521522096,0.05469857576398478,0.2577177115282013,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,4,1054128280,6.312488794326782,0.08612928721284709,0.7521374851796871,0.16243829078587496,0.9856308862465057,0.9142010310488269,0.5781008731066175,0.07553743867354265,0.2605627192686665,22.0,2.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,5,368485754,5.921722412109375,0.07740380528845418,0.6814697266990106,0.15049818100246296,0.9830813924541714,0.7962837255027018,0.45339639807258486,0.06062871201277539,0.2822586154173415,19.0,5.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,6,157222347,6.046843767166138,0.07561000080719435,0.6504236562600105,0.10319131987231428,0.956989890275778,0.633692515705104,0.3608793192175907,0.03487757029172048,0.2379356261957928,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,7,555146585,5.1619932651519775,0.08148521028564178,0.5145118489478925,0.16960201109634818,0.9308934046235331,0.473874351654908,0.21268772510288256,0.03835903486573387,0.2228275916862916,11.0,13.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,8,1938679292,5.546867847442627,0.08776646730452767,0.782500731361257,0.12437534155824516,0.9722324959852213,0.6365683380900152,0.420428548012376,0.04074169975213584,0.17539809032550324,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,9,1003869780,5.624950170516968,0.08696527607289138,0.7261938596627437,0.1382028027267272,0.9701668490312195,0.6354534542519772,0.39127037358572586,0.04560965716874214,0.1985734234975092,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,10,942922926,5.59370231628418,0.06280066021594606,0.7461400589942165,0.11471933817390605,0.9744796655772474,0.6764487405362462,0.43257029534223407,0.03984322962999813,0.20403521556401383,16.0,8.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,11,79574022,5.937486886978149,0.06974865176239593,0.6804340143072101,0.1017427161279961,0.966481685113004,0.6352798120982708,0.37961094320716143,0.03323558792779403,0.2224332809633155,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,12,250947486,5.546936511993408,0.08667439544503516,0.6535623617601154,0.16739964962286835,0.960922449093264,0.6746375134271224,0.3739624168648921,0.05883109564614539,0.24184400091608496,16.0,8.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,13,2129971703,5.874988794326782,0.07711049742597084,0.6286058978789111,0.09933688892125335,0.9777719722393294,0.7944792980416017,0.43876986508782834,0.04247184040673635,0.313237592547037,19.0,5.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,14,1732742425,5.843838214874268,0.07439754883417968,0.6392889400470994,0.13439437707688917,0.9650688678948223,0.635347595166459,0.3492468425296127,0.0438252394399591,0.24227551319688728,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.950), c=1.000)",0.98,0.98,1.0,0.95,1.0,15,1178193646,5.8281028270721436,0.08019706476946743,0.7193451564198159,0.14971021665100548,0.9691727936908269,0.5961120004177496,0.3578198763207467,0.0446202093761996,0.19367191472080336,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,0,1724732347,5.611128568649292,0.08525200200561174,0.6181623352821848,0.1484808695808349,0.9596158243780973,0.6342154998189733,0.337604293408322,0.04886502121786857,0.24774618519278277,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,1,1805733537,5.5626442432403564,0.061935720492036064,0.6842043428681254,0.12504376929007632,0.9581101999640994,0.594826409870539,0.3470639545257639,0.03752748161393647,0.21023497373083874,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,2,1668084895,5.906184434890747,0.07764861413474256,0.7167888906441159,0.1523068091470213,0.9737299659661309,0.7558254256534117,0.46500884372246176,0.06160339980953796,0.22921318212141198,18.0,6.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,3,1126852960,5.593782901763916,0.07820590183559385,0.63016502518391,0.18968360639783122,0.9646986943406641,0.6358148695071819,0.330107061972942,0.05780698555629754,0.24790082197794244,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,4,1054128280,6.09376072883606,0.08252059029073243,0.7643404567463942,0.17417076449650995,0.9857718009678789,0.875309669566546,0.5603081666108926,0.07666983078547568,0.23833167217017778,21.0,3.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,5,368485754,5.906185626983643,0.07332342757615604,0.6982389681822149,0.16640167421348642,0.9824560456990568,0.8356741990984026,0.48693442458570396,0.06983152948743902,0.2789082450252596,20.0,4.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,6,157222347,5.453117609024048,0.07137974983881294,0.6668070711020789,0.11090536506241028,0.9620091471394234,0.5950328213144771,0.34313631477493867,0.03394498266110512,0.21795152387843347,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,7,555146585,5.001832008361816,0.0771244082193393,0.5420075729062173,0.18697828906143432,0.9480584468579171,0.43599166033461256,0.19992536875605305,0.035976947191135464,0.20008934438742412,10.0,14.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,8,1938679292,5.531185626983643,0.08370245952553375,0.7902931311312232,0.13250132517988497,0.9679961445829365,0.5964087339760795,0.396924001734444,0.0395756456473286,0.15990908659430697,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,9,1003869780,5.531183481216431,0.08459046269612638,0.728503131157834,0.14549032957480892,0.9625456608701224,0.6342906935820076,0.39545420497404044,0.04767331166602217,0.19116317694194493,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,10,942922926,5.609312295913696,0.06002368129922325,0.7546653510232697,0.12259033241261932,0.9708478478541684,0.6758950938561281,0.4384600635945543,0.04210058986336639,0.1953344403982072,16.0,8.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,11,79574022,5.453060865402222,0.06665126426636896,0.690218909109744,0.11023489324759775,0.9597353858046407,0.6344500569408854,0.3860447221981833,0.03539421174632893,0.2130111229963731,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,12,250947486,5.609308242797852,0.08092197426654213,0.6748694256470152,0.1826270577772994,0.9683825616650316,0.6757862731028697,0.38191946589678893,0.06257967772325196,0.2312871294828286,16.0,8.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,13,2129971703,5.828133821487427,0.07325442205099598,0.6419535428137582,0.1050035858831707,0.9726614022002632,0.7932880359036648,0.44985673762974643,0.04458359068843988,0.29884770758547846,19.0,5.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,14,1732742425,5.437436103820801,0.07009698850316383,0.6533719536511197,0.14538554268238882,0.9645079666566072,0.6353614710433733,0.3551638780381798,0.04621504437911303,0.23398254862608042,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 0.975), c=1.000)",0.98,0.98,1.0,0.975,1.0,15,1178193646,5.531184911727905,0.07751256951574492,0.722467978719554,0.16095196256820624,0.9569670872233451,0.6343221598938954,0.38884843905790417,0.05129991841977194,0.19417380241621937,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,0,1724732347,5.341959714889526,0.08028986477948181,0.6392769079041918,0.1611411021094371,0.9655256760436878,0.5954616742745135,0.3235279720631246,0.04769842739430981,0.224235274817079,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,1,1805733537,5.346210718154907,0.05907423796299244,0.6955745672082249,0.13195361188859467,0.9580097117071819,0.5948253348348477,0.3530564604763674,0.03874045515130279,0.20302841920717757,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,2,1668084895,5.578172922134399,0.07290611578123551,0.7368172124796594,0.16539069493529163,0.9777603179142502,0.7168784637329195,0.4485783261583536,0.06161560315751347,0.2066845344170524,17.0,7.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,3,1126852960,5.484424829483032,0.07508073148934019,0.6437363750451542,0.2056956597451152,0.9634835263846007,0.6356984745416604,0.3346764915133139,0.06111897346429871,0.23990300956404767,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,4,1054128280,5.921922922134399,0.0787626818363571,0.7763647627337287,0.18753630995856724,0.9866243625077192,0.8756179331454121,0.5679843591039027,0.08172249795015137,0.22591107609135844,21.0,3.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,5,368485754,5.897598505020142,0.06952604703705881,0.7117938551700554,0.17812043111176595,0.9795707828957968,0.8350038963586982,0.4964980742760531,0.07389834240722433,0.26460747967542064,20.0,4.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,6,157222347,5.376601934432983,0.06810307742490322,0.6769388141228652,0.11918387267733906,0.957163201811673,0.5943828695504287,0.34909450117291096,0.03595700783286064,0.20933136054465706,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,7,555146585,5.010567665100098,0.07473614888289912,0.5574041915621843,0.20036152653193073,0.9423176509592285,0.43561779870218087,0.20364419064766687,0.037574955630133904,0.19439865242438015,10.0,14.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,8,1938679292,5.588116407394409,0.0802631165846211,0.7977112042211162,0.14233329661095157,0.967479601180269,0.6756205251996803,0.4626524572824111,0.04808154480863316,0.1648865231086361,16.0,8.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,9,1003869780,5.38819694519043,0.08141134557758015,0.7349315291867304,0.15436573720818386,0.960854407346182,0.6340903422247139,0.3998735204187453,0.04974234072200491,0.18447448108396367,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,10,942922926,5.403823375701904,0.057189323954914384,0.7627078203292431,0.1318743453223095,0.970946997316423,0.6760096723983644,0.44391222327489815,0.044331724512084975,0.1877657246113812,16.0,8.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,11,79574022,5.37465763092041,0.06329631414335456,0.7006182871886822,0.11709733483140516,0.9572007681409859,0.6341369390469649,0.3920421668244494,0.03691727851090627,0.2051774937116092,15.0,9.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,12,250947486,5.49965500831604,0.07672214329534953,0.6856561585315439,0.19566871093686827,0.963455644490795,0.6751013399985583,0.3875325807098763,0.06568630916003505,0.22188245012864694,16.0,8.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,13,2129971703,5.765477180480957,0.06971835391630993,0.6535815596049358,0.11159931653441038,0.9715281552270799,0.7931067918804845,0.45893571414662576,0.046698561311799634,0.2874725164220592,19.0,5.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,14,1732742425,5.343494892120361,0.06524741514351297,0.6806291208623344,0.16141195305552125,0.9702370444475179,0.5964139307872572,0.34008059940516056,0.045810574791400695,0.21052275659069594,14.0,10.0
"(p=(0.980, 1.000), q=(0.980, 1.000), c=1.000)",0.98,0.98,1.0,1.0,1.0,15,1178193646,5.312242269515991,0.07293245391357414,0.740449970454231,0.17352669891688577,0.9653487098181285,0.5957104526259445,0.36783685411934774,0.049899393590788675,0.17797420491580795,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,0,1724732347,5.930785655975342,0.08966549888476605,0.6047261372258459,0.13803100742547725,0.9672574563544245,0.6352613939908442,0.3406615048922454,0.03467668327168334,0.2599232058269156,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,1,1805733537,5.77024245262146,0.0646912188293559,0.6780441634813159,0.11758430231059797,0.965828535949052,0.5956846410381923,0.3503049972798806,0.026763170247325222,0.21861647351098643,14.0,10.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,2,1668084895,6.046717405319214,0.08150762318427589,0.701605496397016,0.14025232134608662,0.9735052700149748,0.7161607372713038,0.44232705576460474,0.04084479255382016,0.23298888895287892,17.0,7.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,3,1126852960,5.6152870655059814,0.08212490541814846,0.6143121747539534,0.17489732825651502,0.9660385935614937,0.6359743024599213,0.33473286629078397,0.0410006438083876,0.26024079236074976,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,4,1054128280,6.312466859817505,0.08612439512581226,0.7518474680183594,0.16166915243035931,0.9850666047025635,0.913962692963672,0.5961104271779211,0.05643611669937387,0.261416149086377,22.0,2.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,5,368485754,6.031447649002075,0.07744019234535832,0.6766274903664613,0.1496368138457478,0.9811010762871872,0.7958308961421698,0.46552157016879986,0.04536482850317944,0.2849444974701903,19.0,5.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,6,157222347,5.962592840194702,0.075977618126276,0.6485967805681474,0.10273139358662667,0.9546271599262142,0.6333477247777859,0.36833108830851224,0.02603517263105605,0.2389814638382176,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,7,555146585,5.22731351852417,0.08112492821941414,0.5141798378641844,0.16977231433116163,0.9306745977222783,0.47399410999945657,0.22106146216740657,0.028816150201205,0.22411649763084493,11.0,13.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,8,1938679292,5.5937418937683105,0.0891175969953377,0.7750323602992935,0.12080576155418163,0.964014436096952,0.6750792748517601,0.45950258345630807,0.032038559304964485,0.18353813209048755,16.0,8.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,9,1003869780,5.672216415405273,0.0874013653599578,0.7249144636686808,0.1376106398692849,0.9684286095197808,0.6351678400271838,0.4010370724286052,0.03427217641520648,0.19985859118337201,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,10,942922926,5.625243425369263,0.06277777388089459,0.7418137880375185,0.11476579372442672,0.9698850985712609,0.6361183225609717,0.4112234009661114,0.028027004854364622,0.1968679167404957,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,11,79574022,5.453118324279785,0.06985701005136835,0.6813519674400272,0.10178750334472733,0.9679388959424332,0.635562707836608,0.3869904163052935,0.02505497327030981,0.22351731826100474,15.0,9.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,12,250947486,5.67201042175293,0.08655855369758161,0.6567054967894244,0.16685901399386882,0.9759062398072935,0.7559555638308737,0.43210883867600375,0.049869252937925934,0.2739774722169439,18.0,6.0
"(p=(0.980, 0.750), q=(0.980, 0.950), c=1.000)",0.98,0.98,0.75,0.95,1.0,13,2129971703,5.906357049942017,0.07715590894329626,0.6306292241607966,0.09892275468400726,0.9761047018555358,0.7940720267979043,0.4495379340045302,0.03187098600586986,0.31266310678750453,19.0,5.0
