ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
138,1280642389,4.5340001583099365,0.1005973195104057,0.7582428741894902,0.16485893424659737,0.8248117032720822,0.8493520175982987,0.0,0.0,0.8493520175982987,24.0,0.0
139,667285228,4.318001985549927,0.13630672177075134,0.7600073207487713,0.13755436586790945,0.7150556612011872,0.7528142044237721,0.0,0.0,0.7528142044237721,24.0,0.0
140,9249734,4.2874555587768555,0.18881079942640278,0.8959488503860443,0.10656498877307805,0.6247043173590046,0.6531332100494722,0.0,0.0,0.6531332100494722,24.0,0.0
141,1517263894,4.605003356933594,0.11256668526139357,0.7211054786345662,0.15377004491308063,0.8030259777741483,0.827290340347013,0.0,0.0,0.827290340347013,24.0,0.0
142,1179848272,4.432003974914551,0.07477643234193271,0.7150061545620712,0.1887773955289358,0.8206492629318207,0.8514753685673152,0.0,0.0,0.8514753685673152,24.0,0.0
143,642032573,4.3450117111206055,0.18538865257390683,0.7695883834554965,0.13545421514795403,0.6611337694287872,0.6920942243670569,0.0,0.0,0.6920942243670569,24.0,0.0
144,1092403473,4.3980021476745605,0.19167698729165283,0.6291128221745186,0.22207639297975262,0.6211284419800986,0.645441158379172,0.0,0.0,0.645441158379172,24.0,0.0
145,2115188154,4.547866582870483,0.06363681635062107,0.7618120987502297,0.15432593551969656,0.8369678609876265,0.8589016320176955,0.0,0.0,0.8589016320176955,24.0,0.0
146,1357628575,2.4237782955169678,0.1296459038931482,0.671987980426845,0.13773151820536375,0.7412452781613658,0.7646455513457814,0.0,0.0,0.7646455513457814,24.0,0.0
147,551158673,2.540637969970703,0.15752551610171156,0.6273940492023378,0.15503410733827855,0.6730313603994825,0.697858071972095,0.0,0.0,0.697858071972095,24.0,0.0
148,738367469,2.133706569671631,0.08212283483781795,0.7700217669766419,0.17281658634224886,0.7993224794813087,0.8222450247322146,0.0,0.0,0.8222450247322146,24.0,0.0
