Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,13,522077418,6.088721752166748,0.09627848456216634,0.6883474108985368,0.1500649827233821,0.9544406238582389,0.8509310387308108,0.45411296432254367,0.27337637340809295,0.02927100163102892,0.15146558928342177,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,14,1737010421,6.253586769104004,0.08239619993367728,0.6659877315985988,0.1596252752820749,0.9512475469636716,0.8438173610205035,0.511128535046702,0.3033741730092153,0.034742907078703825,0.17301145495878287,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,15,1675522530,5.7538251876831055,0.09059952074402149,0.6658620826936936,0.13130504320451633,0.9414113777722999,0.8715096309537168,0.3969257933096241,0.23532402329098281,0.02361526162062738,0.1379865083980139,13.0,21.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,16,786265154,5.906694173812866,0.053308652069076354,0.707671832620974,0.1090410658655735,0.9487805423113905,0.8937994934293689,0.39674798939739037,0.24156964804549672,0.01872839504744316,0.13644994630445043,13.0,21.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,17,2145820292,7.51713228225708,0.07667390452365873,0.7720287240309871,0.21540107901959477,0.9788905884693024,0.7873700311985861,0.7672924400798802,0.496238103452342,0.07368834495867893,0.19736599166885907,26.0,8.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,18,412092080,6.30009126663208,0.0815946743421188,0.7372955027315945,0.14176732671042594,0.9590252013986348,0.8640253581996459,0.5102524645518142,0.33495480172537473,0.030907750392639287,0.1443899124338001,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,19,2002268362,6.022071599960327,0.07202439424899178,0.7127612850868856,0.11229612448182559,0.9560377180910363,0.8886206331506066,0.4259265658649813,0.25635237300010827,0.020426332292071886,0.14914786057280116,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,20,188823919,5.983190298080444,0.07623894176959384,0.8509304879654658,0.15343160260495103,0.9592987192186265,0.8479463593749837,0.4825309027290134,0.35183488069640034,0.032152353849893754,0.09854366818271917,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,21,317817050,5.8298022747039795,0.09657332735895768,0.528633349768513,0.14226897997131752,0.9482965645056994,0.8601228979641646,0.3685800958448789,0.1763675161449979,0.022197114918380615,0.17001546478150031,12.0,22.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,22,1393278237,6.148138999938965,0.08042202988063232,0.6103506718350995,0.1795423280365963,0.9505116505325232,0.8235241996184597,0.3969599946957948,0.21053539089431242,0.02842963173548054,0.15799497206600185,13.0,21.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,23,1637539751,6.320445537567139,0.07046665296162824,0.7943138299393443,0.18586496416507672,0.9515659143473225,0.8157175370869509,0.45372412051474914,0.30383164391241596,0.03257037567692122,0.11732210092541195,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,24,593586397,6.039173364639282,0.08689978335813166,0.6831712902243741,0.12769755965501592,0.9419418588096554,0.8739587838788659,0.4528187435725993,0.2719838934675143,0.023640802322117335,0.15719404778296775,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,25,1133977759,6.086960077285767,0.08660480697534377,0.5746538119511925,0.15346641215429782,0.9534556246946829,0.8537991564429824,0.4534296047474127,0.2250404235781165,0.029920514342030975,0.19846866682726527,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,26,707841343,6.140141248703003,0.08860492127922814,0.7481752888766557,0.16933973337580474,0.9455823692665523,0.8413643171089389,0.48127554861988164,0.30816207630711473,0.03726171986818625,0.13585175244458067,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,27,585802385,6.442466497421265,0.0854946926555863,0.5576578735707467,0.10182641635534267,0.9623772516504739,0.8985465002816815,0.5964645150412166,0.3066016584258239,0.02803721638489467,0.2618256402304979,20.0,14.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,28,1705642419,6.5852038860321045,0.0650811156790114,0.5016128257266423,0.15518094674827168,0.9677404221453305,0.852707166522907,0.5676508521600091,0.2464828582409197,0.03969868266338775,0.2814693112557015,19.0,15.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,29,1875774644,5.796355962753296,0.09826492883565267,0.46807239322215577,0.13279756310336707,0.9492718587462765,0.8687366552795136,0.396541418900826,0.17058157183248673,0.02430210817108106,0.20165773889725822,13.0,21.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,30,1960497424,6.196124076843262,0.08169059125986994,0.6012786821123349,0.190401238898838,0.9647236342086444,0.8098931650364372,0.4813690546631388,0.24969693330661122,0.03608372929691015,0.19558839205961756,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,31,609630810,5.97832727432251,0.05274389437839828,0.5091077798448824,0.10182059407620146,0.9585788116043712,0.9039214507138364,0.42553845235160664,0.1997560758688492,0.020054260616680787,0.20572811586607673,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,32,284694112,5.9012157917022705,0.08770780816944133,0.6839864631725939,0.21008579361326182,0.9475312676566326,0.7966957667537747,0.4243969938585217,0.2487220544749641,0.03635718990418601,0.1393177494793716,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,33,1040246634,5.9388203620910645,0.08474100808195388,0.7759442260998792,0.1681652870182716,0.9575137440741133,0.8318292120501115,0.45476528215287976,0.29417916795318183,0.03268796885892985,0.127898145340768,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,34,307434695,6.038173198699951,0.08254022359263238,0.7142334305340435,0.28240060324983834,0.9561340237114782,0.7245808187613599,0.4246771146112567,0.24022526106961525,0.04335654908480004,0.1410953044568412,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,35,88806557,6.210538387298584,0.054286834121435534,0.7272252341076904,0.13066069521399898,0.954201504260529,0.8702662575361917,0.539350278120556,0.3502013234061324,0.031028096027536367,0.15812085868688716,18.0,16.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,36,1485092390,5.798248052597046,0.0786257225155202,0.559915319175475,0.14145791837100394,0.9568111197223731,0.8612793839942293,0.4253988892937765,0.20999300361772513,0.02486553547963963,0.19054035019641175,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,37,925074421,6.240246295928955,0.07671747558113728,0.6669119822095088,0.17043396855539145,0.9661847826489244,0.8320387951803067,0.4828267537000637,0.2774857013451786,0.034493312050909754,0.17084774030397543,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,38,440818875,6.61889386177063,0.07783938427288158,0.6827947813838112,0.18617006791668503,0.9661820870507924,0.8166414497980545,0.5967855079294329,0.3601818898716326,0.04788918359813444,0.1887144344596658,20.0,14.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,39,964264879,5.97271203994751,0.0774667302740779,0.5264973408794188,0.12060805482267783,0.9610111492542828,0.8859001867561872,0.4534592223225975,0.21524753968365376,0.026298160373268747,0.21191352226567498,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,40,2071076345,5.703277349472046,0.0710917979867057,0.5101999330734052,0.10679717106543711,0.9613939280719429,0.8999564796888022,0.42658591847909255,0.2011911478127979,0.020970402533452333,0.20442436813284237,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,41,1228410786,6.118408203125,0.09503548643881615,0.4745071958251987,0.1354826564118087,0.9355467937803906,0.8726041715513281,0.395817965960616,0.17592831765905806,0.02434763366869806,0.19554201463285995,13.0,21.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,42,1274968857,6.521007537841797,0.061387813560425386,0.7977513420205334,0.12949787136052224,0.9626604510625971,0.8715363911298678,0.511677510850154,0.34291086142814053,0.02825279927780062,0.14051385014421283,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,43,822550227,6.491526365280151,0.056855351428184785,0.609720444212831,0.10182064060074882,0.9526638718026336,0.902559974026522,0.5099223617001781,0.2901861443360584,0.023364947691692527,0.1963712696724272,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,44,1762950628,6.307736873626709,0.08919749484856039,0.5540619737988132,0.13285023956630324,0.9544508114955119,0.8743478691343436,0.5396571186316474,0.2665176564832433,0.0340323392463277,0.2391071229020765,18.0,16.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,45,829848767,5.896986961364746,0.06646366971340412,0.4813795940637531,0.10541565909063931,0.9500302401463454,0.8968142329394445,0.3969802656612158,0.1744571932262318,0.0185045811328192,0.2040184913021649,13.0,21.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,46,1206534333,6.532167434692383,0.05615309954926408,0.5825180644598535,0.08343307739575456,0.9672056609314422,0.9171560706227814,0.5680245633657152,0.3079064120072179,0.021100296443247787,0.23901785491524952,19.0,15.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,47,391541795,5.679556131362915,0.08665584295758172,0.5625887696450727,0.18841128663733508,0.9595589806203004,0.8118156088085965,0.3395706614583288,0.16243322564667503,0.023870255037193033,0.15326718077446078,11.0,23.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,48,195200511,6.076520204544067,0.08772429011449191,0.6215959947629768,0.09892174084915949,0.9586325278549928,0.9050089682503291,0.4537308056028981,0.25516463122134275,0.02037929511596607,0.1781868792655893,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,49,745022002,5.462886333465576,0.08071442186537954,0.8294764912626965,0.22879912951259987,0.9527686143435202,0.777340538641367,0.3692195236729293,0.2421480246541292,0.03155030655120409,0.09552119246759605,12.0,22.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,50,1445192076,5.505338907241821,0.1055361289504857,0.6831791865891592,0.160039314470112,0.9231890906785661,0.8435962262058473,0.3114066144483569,0.1855736475429545,0.019578775240422192,0.10625419166498018,10.0,24.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,51,1560426063,6.303509950637817,0.08646382130644266,0.45250470064060094,0.09110978193655961,0.9581315581129829,0.9106518601446233,0.5684266164369725,0.24685949465327153,0.024957833089058613,0.29660928869464215,19.0,15.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,52,443904401,5.769407272338867,0.09856688412045705,0.7728820299954708,0.15169337197002636,0.9419079610120379,0.8531871602478833,0.36846030704602645,0.23428620628487679,0.024036381210586145,0.11013771955056358,12.0,22.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,53,479805406,5.952468156814575,0.08113300156111529,0.4780976296649653,0.11309514231984677,0.9663246514270242,0.8894218968845533,0.4538259130986349,0.1990530178409008,0.023353432331389923,0.23141946292634402,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,54,1949339909,6.35909628868103,0.052203616788934155,0.6795685547567711,0.14619338849013397,0.9671066839785999,0.8607027256766943,0.4827243263961013,0.2756084495387917,0.029929143355286042,0.1771867335020237,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,55,1881968880,6.027529954910278,0.07130758682740201,0.8634685752877942,0.12606709639104352,0.9360969042387411,0.874460156714293,0.39610485833044956,0.29470820114160934,0.021867704165853857,0.07952895302298636,13.0,21.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,56,2013124419,6.232013463973999,0.0901674004351861,0.5891723352243607,0.12616684907041772,0.9568216402256023,0.8745224933186634,0.510407139952841,0.271953449334141,0.02772554104823045,0.21072814957046956,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,57,525868732,6.333658933639526,0.08973510540895657,0.749630524771334,0.1589785977552928,0.9670230675991713,0.8446999359974193,0.482863250616539,0.30650442555064455,0.0314811817157699,0.14487764335012446,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,58,2102773806,6.047819375991821,0.08783243915369116,0.6859934555642195,0.11682616579000905,0.9506220940360874,0.8870840046177537,0.4249851715560122,0.25009487751273846,0.02275504420471984,0.15213524983855403,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,59,66118438,6.351904392242432,0.0737184921898624,0.7397526988173942,0.12360369314751232,0.9555447774187292,0.8810488559540852,0.5115199800230967,0.34049349819908786,0.028534960952790383,0.14249152087121836,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,60,1111406759,6.219139575958252,0.08485742844813976,0.46438774091940344,0.11491372961600774,0.9335118897286762,0.8863514120153249,0.5100699751690018,0.220119545438579,0.027908940325048204,0.2620414894053746,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,61,1568317111,6.098609685897827,0.09354827992903288,0.5071859142845836,0.1058663807509266,0.9416110305365383,0.8998718104501598,0.4241386839835989,0.20387102743408125,0.022200992156498255,0.19806666439301943,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,62,1386965005,6.296293020248413,0.052486811251956395,0.7411570079135643,0.12329112012715626,0.9470536029201463,0.8793357125165158,0.5104844316337487,0.33796437930055695,0.027747111171567057,0.14477294116162487,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,63,1805557375,6.160413980484009,0.09329638265865052,0.7702644969141504,0.12516228256843967,0.9610893138194261,0.8781745169218624,0.45449427119199587,0.29520279862765775,0.024142843474533878,0.1351486290898042,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,64,560840150,5.981579065322876,0.06595092039199495,0.5566351173817526,0.13284128861930555,0.9613651563391731,0.8700832342099533,0.48289233514884294,0.24181514658344005,0.028872527792017388,0.21220466077338554,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,65,916380275,6.385821342468262,0.06941217545498929,0.7311996998148983,0.1311524537733562,0.9660108817592096,0.8744606161364665,0.5111688665808678,0.3210880549288371,0.029480057672488267,0.16060075397954263,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,66,1260736516,6.591831922531128,0.068303184946616,0.6846130607641409,0.09648219540875055,0.9480203423847327,0.91004089754902,0.5380160738076937,0.33539195685505147,0.025561923078359305,0.17706219387428299,18.0,16.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,67,1727995112,6.486299991607666,0.07979129000080228,0.619357187137012,0.12022704980435667,0.9537892331499375,0.883345921168358,0.510487387135984,0.2812235202694874,0.028252361161379316,0.2010115057051173,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,68,82744573,6.035080671310425,0.08948830180930403,0.6277881863184421,0.1488955835204968,0.9638478047922193,0.854156220407941,0.5114678853566667,0.2799413592761125,0.03252740855912619,0.198999117521428,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,69,1195804508,6.166372537612915,0.08970553617519922,0.7116990360109217,0.1755413922129953,0.9629434827861877,0.8304211744681697,0.4828199592479927,0.29234469372523114,0.0343128565382834,0.15616240898447822,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,70,1426952711,5.342097759246826,0.09284822738791346,0.6137457042772533,0.22665710745077952,0.9290739248583486,0.7748933751700184,0.3115201916864973,0.1563302686550206,0.02028550589291847,0.13490441713855822,10.0,24.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,71,1359219260,6.030613422393799,0.06105761412956421,0.7920311806415684,0.15344451255534922,0.9526438279204997,0.8557557750273175,0.4535604385456451,0.303854854617578,0.03053643504817639,0.11916914887989069,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,72,680813673,6.304866075515747,0.06739626905893843,0.5930635726048468,0.116029304735628,0.955708400284033,0.8851161016819417,0.4537430906522835,0.23543532087081465,0.024064801659737897,0.19424296812173086,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,73,726126643,6.570321798324585,0.07954126610454426,0.6618177866904061,0.11506024551845494,0.9736924471023692,0.8953522301949557,0.5409739440363128,0.3277443406248619,0.028047048189493207,0.18518255522195776,18.0,16.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,74,631998362,5.750366687774658,0.08602480991107232,0.8078391600960225,0.1793980034756492,0.9406158699535179,0.8219885531908554,0.396851812733807,0.2737724614500404,0.02819273117749381,0.0948866201062728,13.0,21.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,75,1306200992,6.117189884185791,0.05712931654432723,0.5266743232316926,0.11004838438107148,0.9528857952268146,0.8910201628330988,0.4824655534320975,0.2361324847413219,0.022780650838617227,0.22355241785215837,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,76,1934272762,5.489062309265137,0.06971592941436033,0.49577350456115205,0.1649583525504411,0.9446954031470359,0.8356742140821529,0.3685429430744586,0.16614110999283951,0.02553757900826055,0.1768642540733585,12.0,22.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,77,1139304855,5.759636402130127,0.058300678439436,0.4986491348731315,0.11396777804214264,0.9489676345184863,0.8887788186144726,0.3974852897983442,0.18610782114789823,0.020023983737702734,0.19135348491274318,13.0,21.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,78,293014278,6.286439895629883,0.06358773623167996,0.764142289033022,0.16055010312595722,0.9565596171616865,0.8463948105135205,0.5670786242826159,0.37339551790364184,0.04020371290709554,0.15347939347187836,19.0,15.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,79,1731592534,5.852945804595947,0.06657788624964447,0.7000398585838556,0.1582806260180887,0.9393953712467138,0.8473324979044833,0.3678636862164498,0.22007175257518824,0.025242254006978555,0.12254967963428307,12.0,22.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,80,1377426521,5.7797887325286865,0.07399625071875013,0.8328317827023853,0.19887002991285016,0.9548640323173478,0.8204764779496817,0.42501633421285956,0.2970968426733382,0.03599550432252181,0.09192398721699961,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,81,133355962,6.284707307815552,0.08771546071959353,0.7488387242411899,0.11193999292303194,0.9467583981915382,0.8910042387699543,0.5390513748332348,0.358927263177842,0.02805719296741849,0.1520669186879743,18.0,16.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,82,1430853872,6.721461296081543,0.06922236540256602,0.741413091629291,0.15052262425395835,0.9512367557506469,0.8523777085731065,0.5380860521911229,0.34941483415564645,0.03567967767257198,0.15299154036290458,18.0,16.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,83,659406767,6.927704572677612,0.08435539548792949,0.7086990266193283,0.14149133797409003,0.9524713536344245,0.8634027037928702,0.5378315690369175,0.33269681794086364,0.03381885581598723,0.17131589528006672,18.0,16.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,84,1559380275,6.081521987915039,0.0932072672651772,0.7627861241990823,0.10994238350789635,0.947858074128241,0.8929820312716944,0.3975575665599917,0.2612423154456182,0.0192636095078536,0.1170516416065199,13.0,21.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,85,201255546,6.812385559082031,0.07986927459578462,0.7332174121212723,0.11536567391334138,0.9633896585387351,0.8856923124334475,0.5391290036180324,0.35182138976426164,0.026634219174184456,0.16067339467958625,18.0,16.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,86,498351581,6.351900100708008,0.058500641510883675,0.7560187945213237,0.1332408191563018,0.9637622842598337,0.8704098343172356,0.5111840639038648,0.3334182091934935,0.03009695585503631,0.14766889885533502,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,87,1029523876,6.244909763336182,0.06286238026815677,0.6342124463276712,0.13022832359067027,0.9681271176661076,0.8713482444100393,0.48304970586341023,0.27024281442214915,0.02737550203118966,0.18543138941007145,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,88,1856718431,5.970354795455933,0.07272395141489361,0.6885726828998116,0.1345327461088385,0.9633414505913539,0.8725421523345376,0.4540181771218223,0.27506736208400995,0.028083189577696625,0.15086762546011576,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,89,720082184,6.399561643600464,0.08474273261046064,0.6913215040232176,0.25463280143066497,0.9537321503619347,0.7504134743826893,0.5674053391788172,0.3216063367506845,0.05851931789303497,0.18727968453509766,19.0,15.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,90,925242917,5.8581085205078125,0.06971991753421218,0.6509103840055391,0.14881918349965262,0.9355665320612913,0.8521491576319061,0.4528819581157882,0.2608358837500569,0.028972835455209473,0.16307323891052183,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,91,1819113397,5.99168848991394,0.07944019494598246,0.6293504951052391,0.10544626762020158,0.9590245671332598,0.8969799946078473,0.45457958095290796,0.2537574778675135,0.018628590895522483,0.18219351218987198,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,92,308232787,5.938303470611572,0.07342510937232577,0.5213464890324261,0.15399298734787803,0.9474511394871846,0.8514004384366863,0.3961961753796226,0.18183062676600517,0.02839661609687146,0.18596893251674596,13.0,21.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,93,1789003052,6.350425958633423,0.07550446204586296,0.6947103574857342,0.1108611945559642,0.9610598811001113,0.8937201425694733,0.5397775205273944,0.3344874177147699,0.026323582319233672,0.1789665204933906,18.0,16.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,94,768887439,5.671834468841553,0.0787879525055413,0.6869326165770833,0.15850670960395746,0.947962836235494,0.8445813225560298,0.4822961012942313,0.2864421206663619,0.03463263720301097,0.16122134342485847,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,95,952469479,5.902016878128052,0.09284603211516507,0.781792395179839,0.2488288893776633,0.9345213137286594,0.7538531953400675,0.45379145664642545,0.2841741951648268,0.040589874241051815,0.12902738724054683,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,96,1025495697,6.1256349086761475,0.07270546369862789,0.6195877987915228,0.10906874184926314,0.9683994905862792,0.8917882463658019,0.5114451981848074,0.286479014119856,0.025742904936792956,0.19922327912815846,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,97,1750347194,6.084959506988525,0.08502969671547536,0.5881775283652272,0.15587562152014897,0.9526186956773292,0.8446328225385018,0.48313065695588,0.25593360687147,0.03191755741358105,0.19527949267082897,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,98,246647841,5.922272443771362,0.05646380259886874,0.6513593535292368,0.1267625258565352,0.9561564194819241,0.8777785729594004,0.42517843813046124,0.23872598329674025,0.023950639898480897,0.16250181493524002,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,99,947388887,6.212345838546753,0.08568399691021514,0.4528394228062173,0.13164070271103462,0.9273634338977645,0.8770325052427044,0.4242756090421145,0.19336214024229081,0.024703026833732992,0.2062104419660906,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,100,491653253,6.0255022048950195,0.07342518997883685,0.5009328217300918,0.11260840157317628,0.9462469793973058,0.8901764477859098,0.4243499706826297,0.20524760402125358,0.020461164451375274,0.1986412022100009,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,101,831233102,6.156101226806641,0.05689880470130986,0.5410629472888119,0.10280843332290815,0.9613403581957666,0.9013498236843756,0.45390498550669267,0.22691438602340433,0.02246757095887934,0.20452302852440907,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,102,744800806,6.396622657775879,0.08698555315773053,0.6795991147866155,0.14542961388152426,0.9619141767293509,0.8552337979198553,0.5104308132943517,0.30564993070099483,0.032584413743857676,0.17219646884949896,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,103,1934486275,6.658055782318115,0.07725986898301858,0.6397440306925221,0.1312534082497052,0.9711654031168204,0.8747495699951688,0.5680872658182218,0.3205075071208614,0.03304891829105062,0.21453084040630988,19.0,15.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,104,1121720901,6.194854974746704,0.05802045856556661,0.6238631704899616,0.13697461363538885,0.9575181097245937,0.864206369954177,0.5112492218722495,0.28871255110499455,0.030119622358423186,0.19241704840883161,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,105,64985812,6.133703231811523,0.09228672471755069,0.6925102949037356,0.13237845975365142,0.9568974065244589,0.869071680966634,0.4533845327036325,0.2748516185910658,0.02596647225453334,0.1525664418580334,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,106,1739535051,5.3797383308410645,0.0660515692403181,0.560646094535831,0.1309409760745544,0.9373844839035249,0.8723762908694621,0.34014125195058464,0.16985421843211382,0.01754329976247924,0.15274373375599165,11.0,23.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,107,789227114,5.976122140884399,0.0874591605171756,0.5339889056101398,0.1191953478339645,0.9539667415240077,0.8866977017947129,0.4251777555744763,0.20598974445513094,0.021727748935112225,0.19746026218423313,14.0,20.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,108,489268473,5.8679563999176025,0.052481340709702756,0.6061196975053834,0.10335641550844303,0.9632083537352668,0.9030482405208482,0.4829265211557804,0.263786991674711,0.023310421219225032,0.19582910826184438,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,109,989475898,6.2946531772613525,0.05373085961243621,0.6874050909246262,0.15847931112775218,0.9596387527456254,0.8458031635472633,0.5102790601628803,0.30655224844020534,0.03550794969602819,0.1682188620266468,17.0,17.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,110,2142971654,6.118894815444946,0.060549706676463165,0.5758806932923013,0.12529443995602596,0.9606914041194639,0.8751703644194075,0.4544636257748605,0.23200960095571754,0.023922221187681288,0.19853180363146178,15.0,19.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,111,753262276,6.211148262023926,0.07020624134519403,0.5307968283554377,0.13425288546612146,0.9589929284948328,0.8730281806592975,0.48296164502513556,0.2254127875616909,0.029585954181314867,0.22796290328212987,16.0,18.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,112,1899116481,5.857442140579224,0.08973855556361543,0.6933561945845214,0.10722133887055182,0.9506097231179262,0.8986272443383778,0.36889989025409015,0.227535697284577,0.017652084358825388,0.1237121086106877,12.0,22.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,113,983010257,5.733632564544678,0.08535660015408429,0.7165316967254988,0.139652539045107,0.9512682465527712,0.8719583649426229,0.3404247249658367,0.19761387303729608,0.019759027231358733,0.12305182469718187,11.0,23.0
"(p=None, None), q=(None, None), c=1.000)",,,,,1.0,114,889914664,5.965679883956909,0.07541365216640421,0.533145931791888,0.24046950689015542,0.9502209470205898,0.7674504469515425,0.4541962704876659,0.1975762534946324,0.043183310474385776,0.2134367065186477,15.0,19.0
