ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
61,1959497292,4.4720025062561035,0.15868031635688007,0.5603043187140949,0.10908779355803831,0.6569136795567195,0.6844375228056113,0.0,0.0,0.6844375228056113,24.0,0.0
62,1199631565,4.579003095626831,0.13372450462670948,0.6765750809721767,0.29367735853406923,0.7257078572100731,0.7521322297177739,0.0,0.0,0.7521322297177739,24.0,0.0
63,1023191363,4.52200174331665,0.11857813504721369,0.6974741599116975,0.1699462244096706,0.7359038443350714,0.7682872236559074,0.0,0.0,0.7682872236559074,24.0,0.0
64,892925292,4.356001615524292,0.13248950008803959,0.7117878144131429,0.21735973297803343,0.7824311222098426,0.8068890595712134,0.0,0.0,0.8068890595712134,24.0,0.0
65,1802331721,4.3730034828186035,0.12348200481755466,0.8151758566016946,0.2900809453073188,0.7873177002914189,0.8163915756700578,0.0,0.0,0.8163915756700578,24.0,0.0
66,2031163919,4.687002897262573,0.09139350276861562,0.7029557125774928,0.20690919928086604,0.7621631644211686,0.7926383479296024,0.0,0.0,0.7926383479296024,24.0,0.0
67,351049798,4.501002550125122,0.09951943948191358,0.7855602456973498,0.15874198429886088,0.7744162062348472,0.8020811784046892,0.0,0.0,0.8020811784046892,24.0,0.0
68,1536326908,4.736002206802368,0.15951518984086147,0.6959898648770536,0.12322764064570402,0.6655759889096554,0.6914166252557564,0.0,0.0,0.6914166252557564,24.0,0.0
69,943663755,4.479003190994263,0.12546639359228684,0.6580300851509054,0.10621213621762904,0.7131354565298608,0.739114772769517,0.0,0.0,0.739114772769517,24.0,0.0
70,713125362,4.4580018520355225,0.07372760174956866,0.808125021596538,0.15875483419899167,0.9836142351150621,0.9877983515590181,0.0,0.0,0.9877983515590181,24.0,0.0
71,264603987,4.499001741409302,0.16498690431466248,0.6992389768681639,0.25393240690939545,0.6269983785781114,0.6558707583941227,0.0,0.0,0.6558707583941227,24.0,0.0
72,1152781680,4.838002443313599,0.20728659699399227,0.5785658704756661,0.18586461985700276,0.6182736910350588,0.6471130532604948,0.0,0.0,0.6471130532604948,24.0,0.0
73,286977028,4.440001487731934,0.10307307814001127,0.7836161394780564,0.15144179085652698,0.7686344312676126,0.8029474030636863,0.0,0.0,0.8029474030636863,24.0,0.0
74,461751968,4.715002775192261,0.09506233741904138,0.7617203746719124,0.12997243500896463,0.7889311191545798,0.815718651259987,0.0,0.0,0.815718651259987,24.0,0.0
75,1192485129,4.5930016040802,0.0729042936878226,0.8546060202767051,0.1767553624921989,0.9150323780368587,0.9326167340038295,0.0,0.0,0.9326167340038295,24.0,0.0
76,1802452503,4.451002359390259,0.08681249162769664,0.7581339601369518,0.12821210768373006,0.8069218898894931,0.835712189408612,0.0,0.0,0.835712189408612,24.0,0.0
77,825563396,4.494001150131226,0.20984234709394733,0.6022073041431243,0.17425727925166826,0.6145619804912454,0.6421738882955342,0.0,0.0,0.6421738882955342,24.0,0.0
78,1110405964,4.716003179550171,0.07818601700518231,0.7181808400266886,0.19769098994852566,0.7972105251730774,0.8222351869423135,0.0,0.0,0.8222351869423135,24.0,0.0
