Scenarios,sensitivity,specificity,rapid test coverage,if M is available for 1st-Tx,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Proportion of cases treated with CIP, TET, or CRO (average incidence after epidemic warm-up)",Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,140,714200579,5.5314414501190186,0.08702351200749403,0.9833590965168858,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,141,1968256504,4.359526872634888,0.17055027390849395,0.9852957772951375,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,142,81677567,5.187680244445801,0.1090708680077584,0.957967777826865,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,143,1834583498,4.562659502029419,0.09817237291555181,0.9505741341890079,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,144,1814871889,5.18768048286438,0.10977268161379165,0.9404199013473578,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,145,758053069,3.7345054149627686,0.09168538146894833,0.9999933706598337,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,146,764083572,4.937671661376953,0.057400571808235754,0.9921546672731301,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,147,899513845,3.765756368637085,0.0678321807509061,0.9999910737672332,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,148,1888226273,5.422063112258911,0.12730615513385798,0.9172573336984714,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,149,1364924219,4.125143527984619,0.07522573709996903,0.9998162217069209,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,150,999958768,5.031425476074219,0.09777663629076191,0.9774517489741135,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,151,375297735,4.531407117843628,0.1342565620355033,0.8253358643115037,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,152,1977647886,5.406437873840332,0.11575358710881577,0.9322210189176735,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,153,1104180317,4.484543085098267,0.07204588224024341,0.9424988775534517,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,154,1133700066,4.968923091888428,0.11832843771769233,0.9808997770558014,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,155,34340634,3.922011375427246,0.08451592343154775,0.9996675767526204,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,156,2001973528,4.9532976150512695,0.07567314381045578,0.994555417881141,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,157,1801174569,3.781381845474243,0.10632340001912571,0.9987896177244989,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,158,2134389408,4.625161409378052,0.1084902862507435,0.9451380332173275,20.0,0.0
"(p=0.90, q=0.80, c=0.75, m=False)",0.9,0.8,0.75,False,159,1463869800,3.8907604217529297,0.07907931422175814,0.9803615828959958,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,0,273773726,7.1252453327178955,0.07396371815641357,0.9997848484435792,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,1,1984980876,7.564037561416626,0.09095053023262364,0.9994071182289881,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,2,1995750289,8.220309257507324,0.09314513323096776,0.9945929285017253,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,3,745834900,8.015902280807495,0.1001017084764363,0.9512031953047084,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,4,769024199,8.595321416854858,0.09994807039148235,0.9489790539231121,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,5,1938101334,7.265877723693848,0.08770732135880224,0.9999047692130099,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,6,496787752,7.314025402069092,0.08735009450455622,0.9996903821788449,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,7,1663525139,7.890904664993286,0.09133015003368578,0.985050828583045,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,8,2050502706,7.173396587371826,0.07502202102999693,0.9953884055069993,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,9,1375364205,7.578389644622803,0.07699188777688971,0.9983527876846594,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,10,284801603,8.485941410064697,0.10872748957928469,0.9375486227088364,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,11,176492263,8.422170162200928,0.0789643227697895,0.9917586553179486,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,12,1466704085,7.610911130905151,0.09731642030589123,0.8944316169128715,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,13,1663365764,8.21903681755066,0.09500348574904556,0.8935369576299259,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,14,258864802,6.673386096954346,0.08297823177922978,0.9999989284524817,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,15,1708487345,8.140913248062134,0.10052742967506696,0.9842679795197382,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,16,33973174,8.267185688018799,0.12330969299162498,0.7334320751509532,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,17,434685913,7.359631776809692,0.07260418572017727,0.9968876613190863,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,18,2068213801,7.907796859741211,0.1609850666382871,0.8895971429124497,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,19,1398208754,8.109658479690552,0.07716348318213873,0.9950073562135647,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,20,1322911642,8.079677820205688,0.10187147920041839,0.7863131894203328,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,21,511233635,7.8909008502960205,0.0670180260868691,0.9940588388096485,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,22,1493653684,7.876547336578369,0.08805201506743623,0.9985802584626517,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,23,1455834841,8.187787532806396,0.08868827881932703,0.9924715246299876,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,24,1976835803,8.142180442810059,0.08318921888984993,0.9601799129438708,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,25,1531969408,7.469010591506958,0.06543284728423905,0.9979296849640663,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,26,1650233440,8.110930442810059,0.08807450076857408,0.9227760408339017,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,27,1978367492,8.125284433364868,0.07054490991301053,0.9980276406728338,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,28,1099812489,8.157807111740112,0.11832222497270795,0.8483037787305057,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,29,1950053854,7.765897750854492,0.13152234506316715,0.8978221403006463,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,30,64630733,8.564071416854858,0.17306384578914663,0.7278824434424455,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,31,591449774,8.390918254852295,0.06819293695154173,0.9711363359441595,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,32,1509200690,7.54841160774231,0.07138361595790295,0.9959238750789652,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,33,1170374427,8.344041109085083,0.11221073899572127,0.8441173769825784,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,34,9155489,7.876549482345581,0.09706513228880895,0.9868418797715686,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,35,668178838,7.812774658203125,0.15306575723176516,0.9599158791725922,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,36,2087744588,8.39219069480896,0.10444650493341866,0.8700152068298644,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,37,511055152,8.390918016433716,0.1712071195296301,0.7416785468918304,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,38,1104341091,8.657824516296387,0.13601162114589954,0.7507596310809974,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,39,289568835,8.07840633392334,0.08775957015708434,0.9848467173910406,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,40,1712498177,8.314061164855957,0.10110689532884413,0.9975559466834573,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,41,1031018765,8.172160387039185,0.08930223428697259,0.9952376383582928,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,42,30578059,8.282809972763062,0.08768052621866265,0.996460398736612,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,43,839032799,8.4690523147583,0.10138672087291142,0.8225156445530748,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,44,1373593898,7.892173767089844,0.08727110197117602,0.962314960693508,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,45,1776145500,8.156534671783447,0.12732387982666815,0.7354974944432283,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,46,36293875,8.282812595367432,0.06588604513672636,0.8877338370306683,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,47,706973201,8.281541585922241,0.09491506504430534,0.9305734195276417,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,48,391356322,7.829671621322632,0.09551388321885268,0.9346437107963204,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,49,1330772117,7.515888929367065,0.07093443893133965,0.9922550200866056,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,50,441846862,8.110931873321533,0.07551774125298093,0.98842076760315,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,51,1235262303,8.21903681755066,0.07758371277326459,0.9923552880366496,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,52,1181940678,8.282811880111694,0.09475550868379076,0.9977249791898011,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,53,131650723,8.39092493057251,0.09423802825452718,0.8373429491557504,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,54,620684410,8.267188549041748,0.09273107886614931,0.9356901141115014,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,55,18479805,7.344009637832642,0.0769640134998654,0.9992162308695912,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,56,2080398871,7.92342209815979,0.09109987249997707,0.9926231469796705,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,57,2133982530,7.797147750854492,0.0702482988202906,0.9840070338515772,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,58,2067850734,7.9546730518341064,0.10739641147875738,0.989044285858581,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,59,869564675,8.265913963317871,0.18129699013946687,0.7459257639842614,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,60,1987036835,8.173433542251587,0.08592012679276005,0.9784183150762842,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,61,1157669990,8.406545877456665,0.08254185668639254,0.8551880898845583,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,62,352915376,8.126556873321533,0.06940810258282079,0.8822834047732458,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,63,711059338,8.078407049179077,0.07918181108956864,0.9847427105028752,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,64,743055457,7.484635829925537,0.06489079774822458,0.999880428030725,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,65,2044735716,8.048469066619873,0.10476649674612147,0.8656454235591449,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,66,1787134341,7.657827615737915,0.12729385982503474,0.9319851285707805,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,67,2083294667,7.797147750854492,0.05920161824203829,0.9614183529559112,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,68,1983914911,7.782833099365234,0.08449302174959544,0.9782718018292167,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,69,518286560,7.984653472900391,0.11386702287776192,0.9983874341508345,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,70,123163740,7.657829761505127,0.09560582737781283,0.9980189729277482,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,71,971748365,7.734644889831543,0.11630644188033765,0.953365504949925,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,72,2036913598,7.829710245132446,0.06078236743014537,0.999612938052046,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,73,1187425824,7.8440306186676025,0.1082948751229351,0.9486793614295882,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,74,613823640,7.610953092575073,0.18801106336575768,0.8550939735624923,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,75,670447747,7.750270366668701,0.08563171426789311,0.990513544860863,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,76,1393331038,6.923429489135742,0.13983077529749516,0.9999430418348185,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,77,11993418,7.82839822769165,0.14604414057503906,0.7138453799057765,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,78,1195091225,8.485984086990356,0.1260593421406964,0.78096038027771,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,79,1417669959,8.314096212387085,0.0654087048097191,0.9856115227363819,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,80,1265045594,7.860961675643921,0.09331356251785554,0.9987390095694925,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,81,1196383116,7.970333814620972,0.11513587059534058,0.9609511513924964,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,82,1505973153,8.517235040664673,0.14628611217545978,0.9730456299036836,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,83,353529684,8.173465967178345,0.07699218239838841,0.9788570022445462,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,84,1925815380,8.314101219177246,0.09601631563098752,0.9985661134960312,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,85,420514926,8.642231941223145,0.09220122943628517,0.9486795768381853,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,86,117696144,8.079718351364136,0.10439321817237124,0.9732556864184831,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,87,852733916,7.98595929145813,0.08953560041279622,0.9639209787257186,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,88,557528785,7.8609619140625,0.08020649095868713,0.9930561934655376,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,89,899771096,7.95470929145813,0.09437187891237972,0.9953127279077436,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,90,627893408,8.329728126525879,0.07181702387938935,0.9908874627629044,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,91,1017092932,7.907833099365234,0.1350171811261446,0.9950526125607675,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,92,2119065329,8.485982656478882,0.10537098846172284,0.9020159739882613,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,93,156987350,7.720326662063599,0.14604641886754705,0.855901361333763,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,94,902488538,7.579700946807861,0.09652398275953783,0.7972693921490828,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,95,45822376,8.048461198806763,0.08715764357869486,0.9039417106941772,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,96,605342979,8.095344543457031,0.0756698388923143,0.9144758315931999,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,97,1859839831,8.251594066619873,0.06523744470695106,0.9845708875870979,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,98,368909202,8.34535264968872,0.09476805918233336,0.9382597537410456,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,99,187122678,6.8140435218811035,0.08267732901870427,0.999995318626115,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,100,673532682,7.157809019088745,0.0953764405767656,0.9975238644957414,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,101,87373479,7.8765809535980225,0.2056773814266873,0.6859122359376919,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,102,1598551130,8.360979557037354,0.10134174954527275,0.9744372861113112,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,103,1033708839,7.032801389694214,0.07136466768522112,0.9976121913378678,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,104,1460959226,8.001591682434082,0.06408358750089305,0.9980864188231522,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,105,1497107255,7.970336675643921,0.09155395959774883,0.9942018128124145,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,106,751489193,8.064094066619873,0.09493509930549562,0.9340486607176004,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,107,192348207,8.095338106155396,0.08023763979092602,0.9805720227056272,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,108,888645632,8.47035837173462,0.0768417297722319,0.969781978377027,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,109,595513091,7.704699277877808,0.07470646770157434,0.9910908170183748,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,110,998074438,7.9547154903411865,0.06422704083825799,0.9993361869948088,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,111,91474274,7.642201900482178,0.1318134992127739,0.9446320299690278,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,112,427490248,8.110970497131348,0.06617781765788087,0.9676060609975524,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,113,1749776251,7.704699277877808,0.10880131159466472,0.9724843313209239,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,114,1634028225,6.892179727554321,0.10424413488460801,0.9999837520937946,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,115,1140742065,7.939082860946655,0.10755572804844321,0.98047436753348,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,116,417094529,8.267225980758667,0.07888079929083101,0.9935347333738481,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,117,1115232335,7.860954761505127,0.0854508190782268,0.8883911151160925,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,118,1001261389,7.751582145690918,0.06038171566991465,0.9734008306636814,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,119,1758895446,8.267218828201294,0.09528716342095264,0.9035065036180916,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,120,1617760748,8.095344543457031,0.093447284771449,0.8870984220672802,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,121,1725820739,7.939083814620972,0.0873415079422519,0.9962242321007404,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,122,1428570217,8.11097002029419,0.06687260538133533,0.975699932470064,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,123,301475756,7.548444032669067,0.14441152300542642,0.9306193803287354,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,124,1712003172,8.673490524291992,0.09281261175971947,0.8447300140525887,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,125,1994447705,7.798452138900757,0.0898971830065163,0.9012661268560281,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,126,164615254,7.892212867736816,0.09605851162408996,0.9987312344250652,20.0,0.0
"(p=0.90, q=0.85, c=0.75, m=False)",0.9,0.8500000000000001,0.75,False,127,661806576,8.048460960388184,0.07208603640840537,0.994604083219114,20.0,0.0
