ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
84,1687565753,7.160027503967285,0.0695931571503407,0.6482534364517081,0.10627221094366567,0.9326918912964116,0.8938133600744625,0.9466685011400955,0.42246600863669814,0.03598692063726403,0.48821557186613324,24.0,0.0
85,1857153899,7.1321189403533936,0.08438977632909644,0.5848766817198996,0.10866142054896556,0.8448352926879232,0.8993817958561844,0.8675479733633591,0.38585358673098274,0.03860968342950707,0.4430847032028695,24.0,0.0
86,1785118040,7.059027433395386,0.22601546654954432,0.3530603596489946,0.10491463612163324,0.5316050791456697,0.898022542033611,0.5589365611998377,0.2134074191727756,0.03607580449714152,0.3094533375299207,24.0,0.0
87,920764929,6.942028760910034,0.07468290283207235,0.6799725483949024,0.13149216862852448,0.8937757553920315,0.869477872622483,0.9196465616952192,0.45198295121260934,0.04446319385342854,0.423200416629181,24.0,0.0
88,2085369097,7.596031665802002,0.10648830404465898,0.5965530578456388,0.1596788408129084,0.8289630926681041,0.8465917776260627,0.8561359910541471,0.37188177566429365,0.05606405597256977,0.4281901594172835,24.0,0.0
89,1023865529,7.4291181564331055,0.16393043811698527,0.43862033105517384,0.07403157116443292,0.6529744079143822,0.9277139710990232,0.6837980934189041,0.29332466280879393,0.025086091709026447,0.3653873389010836,24.0,0.0
90,323249829,7.368030786514282,0.07473207981756544,0.6866333485667792,0.12642278024402498,0.9678993525113953,0.873977005228374,0.9759225195535538,0.4382437782322794,0.04132767824684391,0.4963510630744302,24.0,0.0
91,1162709835,7.414028167724609,0.22013425828786962,0.4385834769547685,0.07390834448259723,0.6559664701836253,0.9286340986766264,0.6860296487394816,0.29040312408415164,0.024761361945058836,0.3708651627102712,24.0,0.0
92,183568229,7.381029367446899,0.0691512282646094,0.603290915614566,0.10240945150489927,0.8564169961756241,0.8994029241931752,0.8774291219710406,0.39885871980995496,0.033550801960034723,0.44501960020105086,24.0,0.0
93,1765374533,7.4411187171936035,0.1356045283026469,0.4338619078469842,0.10245260384630933,0.7120066132073043,0.9023362717330453,0.749177630422247,0.2811510919576126,0.035433575150679145,0.4325929633139552,24.0,0.0
94,1201670959,7.036026239395142,0.24118514981081296,0.3714986275038361,0.08863442272507306,0.6045810417408352,0.9111681378787857,0.6406541484779541,0.24222541101018866,0.030081771726082635,0.36834696574168285,24.0,0.0
95,694228052,6.714025497436523,0.14277147973485174,0.6128093922860817,0.10975097757892252,0.803026316624956,0.8923785288499074,0.8337794986354358,0.40654335118295504,0.03721091305581952,0.39002523439666104,24.0,0.0
96,1925151992,7.142029762268066,0.1121515004643526,0.4098695007202228,0.10349752856123942,0.786151074672691,0.8991625631744384,0.8134012792019863,0.25929720237945797,0.03362684722470812,0.5204772295978204,24.0,0.0
97,1338054194,7.612121820449829,0.10998639963784167,0.6764447656376769,0.1040099446035616,0.8294226030726415,0.8998788800227062,0.8670369615533692,0.4652051182830743,0.035462989499770364,0.36636885377052414,24.0,0.0
98,76542804,7.337026357650757,0.13823186148889097,0.43309532103358733,0.13230703503211436,0.7588656227258569,0.8726577707924257,0.7859634449868367,0.2713872812198522,0.04380131104044259,0.47077485272654185,24.0,0.0
99,382228820,7.547029495239258,0.09462017097485088,0.4680522085094191,0.11975098239461016,0.7776683842783405,0.8823962619870105,0.808111396597273,0.29880399550060743,0.04035638074428866,0.46895102035237707,24.0,0.0
100,789351915,7.248030185699463,0.07270500012679859,0.6703543623519934,0.1564915080400845,0.8597359423070147,0.849136850321237,0.8810092632007489,0.43708455476962554,0.05271896416319228,0.39120574426793103,24.0,0.0
101,962032824,6.987116575241089,0.2545918961496216,0.2817120666829288,0.07674655918949973,0.5486664886156303,0.9239278065962725,0.5813250634073928,0.17530964331972954,0.025399111544060795,0.3806163085436026,24.0,0.0
102,469333467,6.918029069900513,0.068130421740693,0.7276005404782185,0.13703848083150563,0.8860742238227458,0.863131430076217,0.9108375381865876,0.4789613674231633,0.04507787574196137,0.3867982950214631,24.0,0.0
103,272340782,7.412029027938843,0.13920987971400714,0.43594126710094244,0.11274727794963199,0.7025977685502596,0.8895417883520047,0.7446362355170375,0.28517734313691373,0.039150142432410245,0.4203087499477136,24.0,0.0
104,1754012572,7.290028810501099,0.08200749388623992,0.6757751493484639,0.17311118508360765,0.8267187787084194,0.826788356384231,0.8502425741165922,0.4234430042343702,0.058106933670023043,0.36869263621219905,24.0,0.0
105,1606049022,7.035116910934448,0.11913161138584336,0.6195678093446125,0.12237749155909235,0.7755320641349336,0.8816498963617337,0.7996017278306948,0.39739022904911936,0.04267372164926862,0.35953777713230695,24.0,0.0
106,1477203779,7.214029312133789,0.08765756972258448,0.6974820917831505,0.1264516129421347,0.8341932948263824,0.8750480367549852,0.8630244051807303,0.4683878641434979,0.0406495878844888,0.3539869531527436,24.0,0.0
107,2047885693,7.187028646469116,0.21939140566782822,0.37328398572960564,0.06585771443987302,0.6575470909736921,0.9350482604551804,0.6899690086988212,0.24723610283421554,0.021130721718181644,0.4216021841464241,24.0,0.0
108,1457516219,7.329028844833374,0.07537059086732995,0.5128807621629035,0.1485484919791569,0.9418273878978524,0.8544354168367039,0.9586253712838412,0.31540341753138246,0.048870282121879584,0.5943516716305794,24.0,0.0
109,975246186,7.071119546890259,0.05646202107367211,0.8694699470357358,0.2860045670693258,0.995818224132324,0.7161720619238691,0.9976310052495496,0.5175931786650501,0.09664819146926133,0.38338963511523827,24.0,0.0
110,1634255741,7.1050262451171875,0.07066666163069454,0.7356045550554334,0.14356413249616096,0.9415923363689309,0.859942413810382,0.958507076628225,0.4839027444449036,0.04734212920591295,0.4272622029774086,24.0,0.0
111,708899878,7.632030010223389,0.18154734488261595,0.46961735818053435,0.11611961888274648,0.6264151896849968,0.8896492740784402,0.6599156918958923,0.3093470685190187,0.04009913518817666,0.31046948818869696,24.0,0.0
112,831323720,6.988028287887573,0.14410504633849253,0.5923947518331114,0.1239083848461132,0.7273696114646445,0.8799363811680068,0.7516564612192808,0.3815813537682828,0.042509225619338745,0.32756588183165936,24.0,0.0
113,1671060471,6.750118255615234,0.11162237660914602,0.6579273150750788,0.15398826034710933,0.8776485288762521,0.8465588717982129,0.8995648160411962,0.4221262275513055,0.0509232840720153,0.42651530441787544,24.0,0.0
114,1024926389,6.946026802062988,0.08692957991285898,0.6058734327001898,0.12011432063809219,0.8557158667352119,0.8841750400288643,0.8794576744979835,0.4038341026729767,0.03915453220326631,0.4364690396217409,24.0,0.0
115,1385771499,7.073026895523071,0.1482437465098916,0.6499877042611102,0.12880180572456473,0.7752490430631039,0.8754126350151344,0.8013510655313936,0.4287518079403155,0.043952090386618965,0.3286471672044589,24.0,0.0
116,15701868,7.268029689788818,0.1350018597124978,0.6506826382533099,0.1093771425432513,0.8066038258464399,0.8921766554698058,0.8310498254249707,0.4385905387875935,0.0358861872067631,0.35657309943061427,24.0,0.0
117,566462886,7.043118238449097,0.13016811800980116,0.48236764865057125,0.10888925075287689,0.8279270895266708,0.8923088047068128,0.8626628796159095,0.31481381195193164,0.03649878484716837,0.5113502828168095,24.0,0.0
118,1642146841,6.904027938842773,0.18541712582445616,0.497708949605662,0.08586879274623309,0.6806099062581954,0.9171807542205762,0.7085665253161334,0.334626770268363,0.029067809163720145,0.3448719458840501,24.0,0.0
119,403465758,6.990025997161865,0.11999727913620127,0.6059312323589569,0.09641100628614195,0.8300491644024106,0.9053567539882829,0.8549197603932587,0.39654312802441666,0.032629442482082514,0.4257471898867594,24.0,0.0
120,1508679019,7.364027976989746,0.08252499622841647,0.637621748660541,0.11562278459769856,0.795393432615545,0.8848458518968934,0.8235566366276349,0.4278464503157384,0.037799290039680314,0.3579108962722161,24.0,0.0
121,391457837,7.279118776321411,0.09898559409864661,0.5479223328815821,0.0712183748792484,0.7898620933110447,0.9301815517969381,0.8239498723919483,0.3757025454356775,0.023488766273628663,0.424758560682642,24.0,0.0
122,7990616,7.379028558731079,0.08911380418903658,0.5897382258682444,0.06600863346364337,0.8360150954030487,0.9353469430301529,0.8575583914938223,0.4016447801196466,0.0221944579926636,0.43371915338151196,24.0,0.0
123,1997631166,7.373028516769409,0.3198899179697724,0.35812380230088187,0.08631490896442058,0.510259213459307,0.9154624656480377,0.5374393505936716,0.23067112095350265,0.028751392282443732,0.2780168373577255,24.0,0.0
124,1283597601,7.135027170181274,0.17886658756593302,0.571555697513559,0.14238060683511714,0.6970732462294744,0.858097985889355,0.7233328200580083,0.3661449920455816,0.04756870005747178,0.3096191279549549,24.0,0.0
125,1001536558,7.253120183944702,0.07636009025468601,0.6277122374954546,0.16676186586445182,0.8659547713966131,0.8402278202186066,0.8881574181577316,0.4015058083067434,0.05678663621565873,0.4298649736353294,24.0,0.0
126,1034392117,7.040029287338257,0.09900688180004645,0.5412537830295296,0.09028449888198342,0.7749569302800781,0.9112886870141941,0.8056027505396993,0.36325657689207697,0.029688111259061546,0.41265806238856073,24.0,0.0
127,511435413,7.263030052185059,0.1141503798220381,0.521359242839878,0.12616754838679994,0.8031313948107035,0.8758156592648896,0.8306885836431923,0.3324991764790918,0.04162388498808518,0.45656552217601537,24.0,0.0
128,658190835,6.950029611587524,0.1888641480380069,0.4574450755348574,0.11599464929407086,0.7061403096979589,0.8844484319328875,0.7441302324393615,0.2948297047199144,0.03907142530336296,0.41022910241608423,24.0,0.0
129,198200273,7.279193162918091,0.06724827874075953,0.8513697508212319,0.26985303484687917,0.9763073998863535,0.7330411291938078,0.9842238804443403,0.5214002392749287,0.09016314303105305,0.3726604981383583,24.0,0.0
130,330929624,7.013658761978149,0.27386130393188923,0.36408769013157305,0.08824425439528649,0.5355359157981778,0.9144445932610946,0.5664975548607604,0.23240570205549793,0.0317086229776442,0.30238322982761806,24.0,0.0
131,181927525,6.807026624679565,0.07350962041539937,0.6581237012356655,0.17535521124941306,0.9114315768617612,0.8288989190693509,0.9339795262885063,0.42052093175138405,0.058871268018920855,0.4545873265182013,24.0,0.0
132,1056057821,7.380028963088989,0.1470373856915221,0.46832082504145023,0.10211482589877022,0.7794700049405674,0.898972210793427,0.8127113275788308,0.3035892204272453,0.034658212323975056,0.4744638948276105,24.0,0.0
133,546940635,7.144272089004517,0.09725176219449816,0.701787715693426,0.1081769650275778,0.8656014405721169,0.8995860962369727,0.8874763745698863,0.4758420872597716,0.0368853466258327,0.3747489406842821,24.0,0.0
134,1479476975,7.455581188201904,0.1901143953443157,0.39828332820490153,0.08172278147550115,0.6576418209166752,0.9196164870324997,0.6890682730452827,0.26092825256865754,0.026696687121169193,0.40144333335545623,24.0,0.0
